;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
23;2022-01-13 12:46:32.455000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[289, 300];[178, 14];[14, 14];radio
24;2022-01-13 12:46:42.852000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[175, 411];[41, 13];[698, 24];
25;2022-01-13 12:46:42.855000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[175, 411];[64, 8];[14, 14];checkbox
26;2022-01-13 12:48:10.647000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[373, 268];[129, 13];[205, 26];text
27;2022-01-13 12:49:06.558000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[361, 358];[117, 8];[205, 26];text
28;2022-01-13 12:49:21.838000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[380, 459];[136, 14];[205, 26];text
29;2022-01-13 12:49:41.780000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[359, 482];[115, 18];[205, 26];text
30;2022-01-13 12:50:00.156000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[350, 566];[106, 7];[205, 26];text
31;2022-01-13 12:50:22.551000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[373, 540];[129, 11];[205, 26];text
32;2022-01-13 12:50:56.534000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[397, 390];[153, 8];[205, 26];text
33;2022-01-13 12:51:05.296000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[343, 485];[99, 8];[205, 26];text
34;2022-01-13 12:51:29.897000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[340, 431];[96, 5];[205, 26];text
35;2022-01-13 12:51:37.575000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[308, 638];[64, 21];[205, 26];text
36;2022-01-13 12:51:41.379000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[348, 432];[104, 6];[205, 26];text
37;2022-01-13 12:51:41.677000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[348, 432];[104, 6];[205, 26];text
38;2022-01-13 12:51:46.284000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[344, 629];[100, 12];[205, 26];text
39;2022-01-13 12:52:15.260000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[310, 350];[66, 9];[205, 26];text
40;2022-01-13 12:52:39.277000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[75, 326];[7, 11];[14, 14];checkbox
41;2022-01-13 12:52:42.769000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[73, 346];[5, 5];[14, 14];checkbox
42;2022-01-13 12:52:50.091000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[73, 376];[5, 9];[14, 14];checkbox
43;2022-01-13 12:53:06.888000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[80, 375];[12, 6];[14, 14];checkbox
44;2022-01-13 12:53:07.989000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[87, 409];['', ''];['', ''];
45;2022-01-13 12:53:08.809000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[78, 402];[10, 7];[14, 14];checkbox
46;2022-01-13 12:53:11.982000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[72, 427];[4, 6];[14, 14];checkbox
47;2022-01-13 12:53:13.679000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[71, 450];[3, 3];[14, 14];checkbox
48;2022-01-13 12:53:21.879000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[138, 269];[47, 9];[432, 24];
49;2022-01-13 12:53:23.041000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[79, 270];[11, 5];[14, 14];checkbox
50;2022-01-13 12:53:26.379000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[77, 294];[9, 3];[14, 14];checkbox
51;2022-01-13 12:53:35.122000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[72, 323];[4, 6];[14, 14];checkbox
52;2022-01-13 12:53:47.339000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[79, 329];[11, 6];[14, 14];checkbox
53;2022-01-13 12:53:50.702000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[74, 358];[6, 9];[14, 14];checkbox
54;2022-01-13 12:54:01.208000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[72, 435];[4, 8];[14, 14];checkbox
55;2022-01-13 12:54:06.174000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[71, 392];[3, 7];[14, 14];checkbox
56;2022-01-13 12:54:10.280000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[73, 281];[5, 5];[14, 14];checkbox
57;2022-01-13 12:54:13.277000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[74, 285];[6, 9];[14, 14];checkbox
58;2022-01-13 12:54:14.084000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[76, 299];['', ''];['', ''];
59;2022-01-13 12:54:15.181000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[74, 311];[6, 9];[14, 14];checkbox
60;2022-01-13 12:55:15.809000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[148, 317];[57, 10];[606, 48];
61;2022-01-13 12:55:17.591000+00:00;0lCfD6HsTuGPcYoG;click;LI;[66, 313];['', ''];['', ''];
62;2022-01-13 12:55:18.586000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[75, 322];[7, 10];[14, 14];checkbox
63;2022-01-13 12:55:32.413000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[81, 414];[13, 2];[14, 14];checkbox
64;2022-01-13 12:55:44.280000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[80, 270];[12, 11];[14, 14];checkbox
65;2022-01-13 12:56:11.344000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[76, 301];['', ''];['', ''];
66;2022-01-13 12:56:14.018000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[74, 292];[6, 7];[14, 14];checkbox
67;2022-01-13 12:56:35.414000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[109, 350];[34, 8];[51, 24];
68;2022-01-13 12:56:35.419000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[109, 350];[57, 3];[14, 14];radio
69;2022-01-13 12:56:42.706000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[69, 438];[18, 18];[73, 36];
70;2022-01-13 12:56:42.711000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[69, 438];[16, 17];[10, 10];radio
71;2022-01-13 12:56:49.704000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[153, 639];[28, 22];[67, 36];
72;2022-01-13 12:56:49.711000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[153, 639];[26, 21];[10, 10];radio
73;2022-01-13 12:56:55.589000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[161, 536];[36, 23];[67, 36];
74;2022-01-13 12:56:55.592000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[161, 536];[34, 22];[10, 10];radio
75;2022-01-13 12:57:04.461000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[155, 733];[30, 16];[67, 36];
76;2022-01-13 12:57:04.464000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[155, 733];[28, 15];[10, 10];radio
77;2022-01-13 12:57:08.407000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1289, 808];[9, 2];[192, 36];
78;2022-01-13 12:58:05.181000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1427, 804];[0, 0];[0, 0];
79;2022-01-13 12:58:13.927000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[215, 243];[31, 13];[67, 36];
80;2022-01-13 12:58:13.930000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[215, 243];[29, 12];[10, 10];radio
81;2022-01-13 12:58:29.831000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[127, 441];[17, 7];[73, 36];
82;2022-01-13 12:58:29.838000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[127, 441];[15, 6];[10, 10];radio
83;2022-01-13 12:58:39.971000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[233, 234];[49, 21];[67, 36];
84;2022-01-13 12:58:39.976000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[233, 234];[47, 20];[10, 10];radio
85;2022-01-13 12:59:07.256000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[224, 411];[40, 18];[67, 36];
86;2022-01-13 12:59:07.260000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[224, 411];[38, 17];[10, 10];radio
87;2022-01-13 12:59:30.005000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[266, 410];[154, 12];[205, 26];text
88;2022-01-13 12:59:40.470000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[742, 403];[76, 5];[205, 26];text
89;2022-01-13 12:59:51.879000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[789, 466];['', ''];['', ''];
90;2022-01-13 13:00:02.250000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[118, 584];[7, 11];[14, 14];checkbox
91;2022-01-13 13:00:03.761000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[112, 612];[1, 13];[14, 14];checkbox
92;2022-01-13 13:00:04.900000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[116, 627];[5, 2];[14, 14];checkbox
93;2022-01-13 13:00:26.258000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[150, 654];[16, 2];[1034, 24];
94;2022-01-13 13:00:26.261000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[150, 654];[39, -3];[14, 14];radio
95;2022-01-13 13:00:28.809000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1411, 809];[131, 9];[192, 36];
96;2022-01-13 13:00:50.585000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1421, 814];[0, 0];[0, 0];
97;2022-01-13 13:00:55.867000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[186, 241];[52, 12];[90, 24];
98;2022-01-13 13:00:55.872000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[186, 241];[75, 7];[14, 14];radio
99;2022-01-13 13:00:57.596000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[112, 324];[1, 12];[14, 14];radio
100;2022-01-13 13:01:08.278000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[192, 483];[58, 8];[562, 24];
101;2022-01-13 13:01:08.282000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[192, 483];[81, 3];[14, 14];radio
102;2022-01-13 13:01:34.672000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[383, 529];[249, 9];[713, 24];
103;2022-01-13 13:01:34.680000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[383, 529];[272, 4];[14, 14];checkbox
104;2022-01-13 13:01:39.697000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[382, 560];[248, 14];[678, 24];
105;2022-01-13 13:01:42.040000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[121, 557];[10, 6];[14, 14];checkbox
106;2022-01-13 13:01:47.243000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[121, 576];[10, -1];[14, 14];checkbox
107;2022-01-13 13:02:08.857000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[314, 503];[174, 15];[205, 26];text
108;2022-01-13 13:02:18.389000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[266, 533];[126, 15];[205, 26];text
109;2022-01-13 13:02:26.152000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[234, 552];[94, 4];[205, 26];text
110;2022-01-13 13:02:29.748000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[201, 593];[61, 15];[205, 26];text
111;2022-01-13 13:02:36.941000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[206, 624];[66, 16];[205, 26];text
112;2022-01-13 13:03:01.691000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[257, 704];['', ''];['', ''];
113;2022-01-13 13:03:06.392000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[246, 384];[159, 15];[205, 26];text
114;2022-01-13 13:03:13.335000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[391, 475];['', ''];['', ''];
115;2022-01-13 13:03:17.743000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[291, 491];[135, 15];[205, 26];text
116;2022-01-13 13:03:29.782000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[263, 702];['', ''];['', ''];
117;2022-01-13 13:03:30.833000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[242, 690];[86, 18];[205, 26];text
118;2022-01-13 13:03:34.931000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[655, 816];[93, 22];[192, 36];
119;2022-01-13 13:04:00.658000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1397, 806];[0, 0];[0, 0];
120;2022-01-13 13:04:04.021000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[205, 235];[67, 4];[205, 26];text
121;2022-01-13 13:04:10.384000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[228, 412];[72, 9];[205, 26];text
122;2022-01-13 13:04:54.463000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[216, 638];[163, 6];[205, 26];text
123;2022-01-13 13:06:21.942000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[285, 467];[210, 16];[638, 48];
124;2022-01-13 13:06:21.947000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[285, 467];[233, 11];[14, 14];checkbox
125;2022-01-13 13:06:25.975000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[306, 538];[231, 11];[479, 24];
126;2022-01-13 13:06:27.045000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[280, 543];[205, 16];[479, 24];
127;2022-01-13 13:06:28.987000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[65, 541];[13, 9];[14, 14];checkbox
128;2022-01-13 13:06:31.147000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[54, 571];[2, 13];[14, 14];checkbox
129;2022-01-13 13:06:40.103000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[55, 556];[3, 3];[14, 14];radio
130;2022-01-13 13:07:01.541000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[58, 553];[6, 2];[14, 14];checkbox
131;2022-01-13 13:07:24.872000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[592, 812];[30, 18];[192, 36];
132;2022-01-13 13:07:52.423000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[1394, 801];[0, 0];[0, 0];
133;2022-01-13 13:08:00.731000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[201, 293];[67, 12];[139, 24];
134;2022-01-13 13:08:00.735000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[201, 293];[90, 7];[14, 14];radio
135;2022-01-13 13:08:01.426000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[170, 267];[36, 12];[65, 24];
136;2022-01-13 13:08:01.430000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[170, 267];[59, 7];[14, 14];radio
137;2022-01-13 13:08:03.002000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[158, 237];[24, 8];[91, 24];
138;2022-01-13 13:08:03.009000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[158, 237];[47, 3];[14, 14];radio
139;2022-01-13 13:08:12.695000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[213, 146];[79, 7];[285, 24];
140;2022-01-13 13:08:12.700000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[213, 146];[102, 2];[14, 14];radio
141;2022-01-13 13:08:41.010000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[225, 386];[91, 13];[225, 24];
142;2022-01-13 13:08:41.014000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[225, 386];[114, 8];[14, 14];radio
143;2022-01-13 13:08:57.178000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[280, 418];[146, 10];[225, 24];
144;2022-01-13 13:08:57.182000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[280, 418];[169, 5];[14, 14];radio
145;2022-01-13 13:09:07.311000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[171, 490];[37, 11];[123, 24];
146;2022-01-13 13:09:07.314000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[171, 490];[60, 6];[14, 14];radio
147;2022-01-13 13:09:44.738000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[220, 392];[145, 17];[183, 24];
148;2022-01-13 13:09:44.741000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[220, 392];[168, 12];[14, 14];radio
149;2022-01-13 13:09:56.646000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[210, 381];[135, 10];[138, 24];
150;2022-01-13 13:09:56.654000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[210, 381];[158, 5];[14, 14];checkbox
151;2022-01-13 13:09:57.612000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[197, 413];[122, 16];[160, 24];
152;2022-01-13 13:09:57.631000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[197, 413];[145, 11];[14, 14];checkbox
153;2022-01-13 13:09:59.180000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[181, 461];[106, 12];[133, 24];
154;2022-01-13 13:10:00.510000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[165, 463];[90, 14];[133, 24];
155;2022-01-13 13:10:01.937000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[55, 462];[3, 8];[14, 14];checkbox
156;2022-01-13 13:10:04.856000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[59, 481];[7, 1];[14, 14];checkbox
157;2022-01-13 13:10:56.596000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[245, 674];[170, 24];[638, 72];
158;2022-01-13 13:10:56.600000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[245, 674];[193, 19];[14, 14];radio
159;2022-01-13 13:10:58.635000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[703, 801];[141, 7];[192, 36];
160;2022-01-13 13:11:07.749000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[251, 300];[176, 8];[228, 24];
161;2022-01-13 13:11:07.753000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[251, 300];[199, 3];[14, 14];radio
162;2022-01-13 13:11:08.956000+00:00;0lCfD6HsTuGPcYoG;click;LABEL;[120, 223];[45, 9];[91, 24];
163;2022-01-13 13:11:08.962000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[120, 223];[68, 4];[14, 14];radio
164;2022-01-13 13:11:22.205000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[716, 816];[0, 0];[0, 0];
165;2022-01-13 13:12:18.784000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[228, 257];[159, 9];[205, 26];text
166;2022-01-13 13:12:19.559000+00:00;0lCfD6HsTuGPcYoG;click;DIV;[420, 217];['', ''];['', ''];
167;2022-01-13 13:12:20.938000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[234, 248];[165, 0];[205, 26];text
168;2022-01-13 13:12:59.047000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[180, 338];[111, 19];[205, 26];text
169;2022-01-13 13:13:11.032000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[233, 405];[164, 15];[205, 26];text
170;2022-01-13 13:13:53.370000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[209, 507];[140, 9];[205, 26];text
171;2022-01-13 13:14:18.147000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[217, 610];[148, 17];[205, 26];text
172;2022-01-13 13:14:29.610000+00:00;0lCfD6HsTuGPcYoG;click;INPUT;[188, 682];[119, 18];[205, 26];text
173;2022-01-13 13:15:10.853000+00:00;0lCfD6HsTuGPcYoG;click;BUTTON;[642, 807];[80, 13];[192, 36];
