;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
33;2022-01-20 12:56:41.671000+00:00;qjkq8tWEbenOaEta;click;INPUT;[237, 551];[110, 11];[14, 14];checkbox
34;2022-01-20 12:57:07.494000+00:00;qjkq8tWEbenOaEta;click;INPUT;[132, 329];[5, 6];[14, 14];checkbox
35;2022-01-20 12:57:16.876000+00:00;qjkq8tWEbenOaEta;click;INPUT;[132, 380];[5, 5];[14, 14];checkbox
36;2022-01-20 12:57:29.465000+00:00;qjkq8tWEbenOaEta;click;INPUT;[135, 355];[8, 7];[14, 14];checkbox
37;2022-01-20 12:57:36.623000+00:00;qjkq8tWEbenOaEta;click;INPUT;[128, 320];[1, 4];[14, 14];checkbox
38;2022-01-20 12:57:57.055000+00:00;qjkq8tWEbenOaEta;click;INPUT;[308, 490];[109, 12];[188, 26];text
39;2022-01-20 12:58:14.626000+00:00;qjkq8tWEbenOaEta;click;INPUT;[315, 607];[116, 9];[188, 26];text
40;2022-01-20 12:58:17.239000+00:00;qjkq8tWEbenOaEta;click;INPUT;[321, 640];[122, 13];[188, 26];text
41;2022-01-20 12:58:48.710000+00:00;qjkq8tWEbenOaEta;click;INPUT;[348, 508];[149, 1];[188, 26];text
42;2022-01-20 12:58:48.975000+00:00;qjkq8tWEbenOaEta;click;INPUT;[348, 508];[149, 1];[188, 26];text
43;2022-01-20 12:58:49.409000+00:00;qjkq8tWEbenOaEta;click;INPUT;[355, 501];[156, 24];[188, 26];text
44;2022-01-20 12:58:49.675000+00:00;qjkq8tWEbenOaEta;click;INPUT;[355, 501];[156, 24];[188, 26];text
45;2022-01-20 12:58:55.222000+00:00;qjkq8tWEbenOaEta;click;INPUT;[338, 528];[139, 20];[188, 26];text
46;2022-01-20 12:58:59.842000+00:00;qjkq8tWEbenOaEta;click;INPUT;[329, 567];[130, -1];[188, 26];text
47;2022-01-20 12:59:00.371000+00:00;qjkq8tWEbenOaEta;click;INPUT;[321, 542];[122, 4];[188, 26];text
48;2022-01-20 12:59:05.540000+00:00;qjkq8tWEbenOaEta;click;INPUT;[327, 586];[128, 19];[188, 26];text
49;2022-01-20 12:59:14.452000+00:00;qjkq8tWEbenOaEta;click;INPUT;[326, 604];[127, 7];[188, 26];text
50;2022-01-20 13:00:16.069000+00:00;qjkq8tWEbenOaEta;click;INPUT;[275, 615];[76, 18];[188, 26];text
51;2022-01-20 13:00:19.850000+00:00;qjkq8tWEbenOaEta;click;INPUT;[269, 650];[70, 23];[188, 26];text
52;2022-01-20 13:00:31.001000+00:00;qjkq8tWEbenOaEta;click;INPUT;[190, 610];[62, 22];[188, 26];text
53;2022-01-20 13:00:41.191000+00:00;qjkq8tWEbenOaEta;click;INPUT;[223, 642];[95, 6];[188, 26];text
54;2022-01-20 13:00:49.744000+00:00;qjkq8tWEbenOaEta;click;INPUT;[219, 692];[91, 9];[188, 26];text
55;2022-01-20 13:01:02.412000+00:00;qjkq8tWEbenOaEta;click;INPUT;[250, 614];[122, 19];[188, 26];text
56;2022-01-20 13:01:13.483000+00:00;qjkq8tWEbenOaEta;click;INPUT;[233, 686];[105, 20];[188, 26];text
57;2022-01-20 13:01:20.080000+00:00;qjkq8tWEbenOaEta;click;INPUT;[290, 735];[162, 21];[188, 26];text
58;2022-01-20 13:02:02.200000+00:00;qjkq8tWEbenOaEta;click;INPUT;[274, 613];[146, 17];[188, 26];text
59;2022-01-20 13:02:02.371000+00:00;qjkq8tWEbenOaEta;click;INPUT;[274, 613];[146, 17];[188, 26];text
60;2022-01-20 13:02:11.419000+00:00;qjkq8tWEbenOaEta;click;INPUT;[238, 674];[110, 8];[188, 26];text
61;2022-01-20 13:02:27.094000+00:00;qjkq8tWEbenOaEta;click;INPUT;[302, 731];[174, 18];[188, 26];text
62;2022-01-20 13:02:27.230000+00:00;qjkq8tWEbenOaEta;click;INPUT;[302, 731];[174, 18];[188, 26];text
63;2022-01-20 13:02:34.327000+00:00;qjkq8tWEbenOaEta;click;BUTTON;[1347, 840];[67, 20];[192, 36];
64;2022-01-20 13:03:49.011000+00:00;qjkq8tWEbenOaEta;click;INPUT;[304, 627];[176, 19];[196, 26];text
65;2022-01-20 13:03:58.441000+00:00;qjkq8tWEbenOaEta;click;BUTTON;[1400, 831];[1401, 3801];[0, 0];
66;2022-01-20 13:04:12.826000+00:00;qjkq8tWEbenOaEta;click;LABEL;[295, 267];[161, 13];[452, 24];
67;2022-01-20 13:04:12.831000+00:00;qjkq8tWEbenOaEta;click;INPUT;[295, 267];[184, 8];[14, 14];checkbox
68;2022-01-20 13:04:17.797000+00:00;qjkq8tWEbenOaEta;click;LABEL;[344, 298];[210, 17];[959, 24];
69;2022-01-20 13:04:17.804000+00:00;qjkq8tWEbenOaEta;click;INPUT;[344, 298];[233, 12];[14, 14];checkbox
70;2022-01-20 13:04:44.883000+00:00;qjkq8tWEbenOaEta;click;LABEL;[623, 399];[489, 14];[857, 24];
71;2022-01-20 13:04:44.889000+00:00;qjkq8tWEbenOaEta;click;INPUT;[623, 399];[512, 9];[14, 14];checkbox
72;2022-01-20 13:05:26.421000+00:00;qjkq8tWEbenOaEta;click;LABEL;[568, 507];[434, 18];[1105, 24];
73;2022-01-20 13:05:26.430000+00:00;qjkq8tWEbenOaEta;click;INPUT;[568, 507];[457, 13];[14, 14];checkbox
74;2022-01-20 13:05:29.419000+00:00;qjkq8tWEbenOaEta;click;LABEL;[537, 473];[403, 19];[1105, 24];
75;2022-01-20 13:05:29.424000+00:00;qjkq8tWEbenOaEta;click;INPUT;[537, 473];[426, 14];[14, 14];checkbox
76;2022-01-20 13:07:23.523000+00:00;qjkq8tWEbenOaEta;click;INPUT;[487, 525];[129, 6];[188, 26];text
77;2022-01-20 13:07:46.532000+00:00;qjkq8tWEbenOaEta;click;INPUT;[509, 514];[151, 21];[188, 26];text
78;2022-01-20 13:07:51.442000+00:00;qjkq8tWEbenOaEta;click;INPUT;[502, 541];[135, 19];[188, 26];text
79;2022-01-20 13:08:15.892000+00:00;qjkq8tWEbenOaEta;click;INPUT;[458, 458];[81, 9];[188, 26];text
80;2022-01-20 13:08:26.507000+00:00;qjkq8tWEbenOaEta;click;DIV;[547, 381];['', ''];['', ''];
81;2022-01-20 13:09:17.272000+00:00;qjkq8tWEbenOaEta;click;LABEL;[230, 438];[80, 15];[154, 24];
82;2022-01-20 13:09:17.275000+00:00;qjkq8tWEbenOaEta;click;INPUT;[230, 438];[103, 10];[14, 14];radio
83;2022-01-20 13:09:25.594000+00:00;qjkq8tWEbenOaEta;click;LABEL;[249, 546];[99, 7];[157, 24];
84;2022-01-20 13:09:25.596000+00:00;qjkq8tWEbenOaEta;click;INPUT;[249, 546];[122, 2];[14, 14];radio
85;2022-01-20 13:09:30.458000+00:00;qjkq8tWEbenOaEta;click;LABEL;[322, 711];[172, 17];[210, 24];
86;2022-01-20 13:09:30.463000+00:00;qjkq8tWEbenOaEta;click;INPUT;[322, 711];[195, 12];[14, 14];radio
87;2022-01-20 13:09:40.798000+00:00;qjkq8tWEbenOaEta;click;LABEL;[292, 675];[142, 10];[157, 24];
88;2022-01-20 13:09:40.801000+00:00;qjkq8tWEbenOaEta;click;INPUT;[292, 675];[165, 5];[14, 14];radio
89;2022-01-20 13:09:41.572000+00:00;qjkq8tWEbenOaEta;click;LABEL;[277, 695];[127, 5];[210, 24];
90;2022-01-20 13:09:41.576000+00:00;qjkq8tWEbenOaEta;click;INPUT;[277, 695];[150, -1];[14, 14];radio
91;2022-01-20 13:09:45.027000+00:00;qjkq8tWEbenOaEta;click;DIV;[408, 616];['', ''];['', ''];
92;2022-01-20 13:09:46.801000+00:00;qjkq8tWEbenOaEta;click;LABEL;[282, 629];[132, 11];[157, 24];
93;2022-01-20 13:09:46.805000+00:00;qjkq8tWEbenOaEta;click;INPUT;[282, 629];[155, 6];[14, 14];radio
94;2022-01-20 13:10:57.615000+00:00;qjkq8tWEbenOaEta;click;LABEL;[248, 736];[98, 7];[154, 24];
95;2022-01-20 13:10:57.617000+00:00;qjkq8tWEbenOaEta;click;INPUT;[248, 736];[121, 2];[14, 14];radio
96;2022-01-20 13:11:18.155000+00:00;qjkq8tWEbenOaEta;click;LABEL;[385, 644];[235, 8];[285, 24];
97;2022-01-20 13:11:18.158000+00:00;qjkq8tWEbenOaEta;click;INPUT;[385, 644];[258, 3];[14, 14];radio
98;2022-01-20 13:11:39.867000+00:00;qjkq8tWEbenOaEta;click;LABEL;[431, 678];[297, 16];[816, 24];
99;2022-01-20 13:11:39.872000+00:00;qjkq8tWEbenOaEta;click;INPUT;[431, 678];[320, 11];[14, 14];checkbox
100;2022-01-20 13:11:50.856000+00:00;qjkq8tWEbenOaEta;click;LABEL;[380, 699];[246, 11];[697, 24];
101;2022-01-20 13:11:50.861000+00:00;qjkq8tWEbenOaEta;click;INPUT;[380, 699];[269, 6];[14, 14];checkbox
102;2022-01-20 13:12:09.947000+00:00;qjkq8tWEbenOaEta;click;BUTTON;[1297, 817];[17, 7];[192, 36];
103;2022-01-20 13:13:03.021000+00:00;qjkq8tWEbenOaEta;click;BUTTON;[1400, 818];[1401, 5043];[0, 0];
104;2022-01-20 13:13:12.364000+00:00;qjkq8tWEbenOaEta;click;INPUT;[280, 260];[152, 21];[188, 26];text
105;2022-01-20 13:13:22.584000+00:00;qjkq8tWEbenOaEta;click;INPUT;[260, 322];[132, 13];[188, 26];text
106;2022-01-20 13:13:26.515000+00:00;qjkq8tWEbenOaEta;click;INPUT;[270, 404];[142, 24];[188, 26];text
107;2022-01-20 13:14:15.569000+00:00;qjkq8tWEbenOaEta;click;INPUT;[257, 256];[129, 18];[188, 26];text
108;2022-01-20 13:14:23.850000+00:00;qjkq8tWEbenOaEta;click;INPUT;[221, 399];[93, 18];[188, 26];text
109;2022-01-20 13:14:23.965000+00:00;qjkq8tWEbenOaEta;click;INPUT;[221, 399];[93, 18];[188, 26];text
110;2022-01-20 13:14:24.212000+00:00;qjkq8tWEbenOaEta;click;INPUT;[221, 399];[93, 18];[188, 26];text
111;2022-01-20 13:16:04.221000+00:00;qjkq8tWEbenOaEta;click;DIV;[220, 619];['', ''];['', ''];
112;2022-01-20 13:16:19.810000+00:00;qjkq8tWEbenOaEta;click;INPUT;[684, 515];[64, 10];[188, 26];text
113;2022-01-20 13:16:45.397000+00:00;qjkq8tWEbenOaEta;click;INPUT;[959, 573];[95, 8];[188, 26];text
114;2022-01-20 13:18:10.795000+00:00;qjkq8tWEbenOaEta;click;INPUT;[706, 522];[86, 17];[188, 26];text
115;2022-01-20 13:18:26.124000+00:00;qjkq8tWEbenOaEta;click;INPUT;[1022, 538];[51, 3];[188, 26];text
116;2022-01-20 13:18:30.124000+00:00;qjkq8tWEbenOaEta;click;INPUT;[910, 579];[46, 13];[188, 26];text
117;2022-01-20 13:19:44.592000+00:00;qjkq8tWEbenOaEta;click;LABEL;[314, 588];[164, 16];[641, 24];
118;2022-01-20 13:19:44.597000+00:00;qjkq8tWEbenOaEta;click;INPUT;[314, 588];[187, 11];[14, 14];checkbox
119;2022-01-20 13:19:57.044000+00:00;qjkq8tWEbenOaEta;click;LABEL;[418, 606];[268, 8];[1005, 24];
120;2022-01-20 13:19:57.054000+00:00;qjkq8tWEbenOaEta;click;INPUT;[418, 606];[291, 3];[14, 14];checkbox
121;2022-01-20 13:20:03.885000+00:00;qjkq8tWEbenOaEta;click;LABEL;[366, 644];[216, 19];[801, 24];
122;2022-01-20 13:20:03.890000+00:00;qjkq8tWEbenOaEta;click;INPUT;[366, 644];[239, 14];[14, 14];checkbox
123;2022-01-20 13:20:05.414000+00:00;qjkq8tWEbenOaEta;click;LABEL;[380, 477];[230, 8];[943, 24];
124;2022-01-20 13:20:05.421000+00:00;qjkq8tWEbenOaEta;click;INPUT;[380, 477];[253, 3];[14, 14];checkbox
125;2022-01-20 13:20:13.449000+00:00;qjkq8tWEbenOaEta;click;INPUT;[210, 375];[82, 26];[188, 26];text
126;2022-01-20 13:20:20.732000+00:00;qjkq8tWEbenOaEta;click;INPUT;[399, 363];[32, 15];[188, 26];text
127;2022-01-20 13:20:25.371000+00:00;qjkq8tWEbenOaEta;click;INPUT;[458, 402];[64, 7];[188, 26];text
128;2022-01-20 13:20:31.305000+00:00;qjkq8tWEbenOaEta;click;INPUT;[753, 402];[42, 7];[188, 26];text
129;2022-01-20 13:20:57.989000+00:00;qjkq8tWEbenOaEta;click;INPUT;[236, 366];[108, 17];[188, 26];text
130;2022-01-20 13:21:04.011000+00:00;qjkq8tWEbenOaEta;click;INPUT;[434, 369];[67, 20];[188, 26];text
131;2022-01-20 13:21:19.350000+00:00;qjkq8tWEbenOaEta;click;INPUT;[727, 479];[34, 12];[188, 26];text
132;2022-01-20 13:21:27.215000+00:00;qjkq8tWEbenOaEta;click;INPUT;[226, 504];[98, 8];[188, 26];text
133;2022-01-20 13:21:31.420000+00:00;qjkq8tWEbenOaEta;click;INPUT;[788, 506];[16, 9];[188, 26];text
134;2022-01-20 13:21:36.139000+00:00;qjkq8tWEbenOaEta;click;INPUT;[211, 580];[83, 12];[188, 26];text
135;2022-01-20 13:22:10.532000+00:00;qjkq8tWEbenOaEta;click;INPUT;[250, 514];[122, 11];[188, 26];text
136;2022-01-20 13:22:19.833000+00:00;qjkq8tWEbenOaEta;click;INPUT;[242, 570];[114, 20];[188, 26];text
137;2022-01-20 13:22:29.216000+00:00;qjkq8tWEbenOaEta;click;INPUT;[419, 568];[52, 17];[188, 26];text
138;2022-01-20 13:22:31.950000+00:00;qjkq8tWEbenOaEta;click;INPUT;[707, 562];[43, 12];[188, 26];text
139;2022-01-20 13:22:40.989000+00:00;qjkq8tWEbenOaEta;click;INPUT;[514, 596];[39, 15];[188, 26];text
140;2022-01-20 13:22:50.362000+00:00;qjkq8tWEbenOaEta;click;INPUT;[276, 661];[56, 9];[188, 26];text
141;2022-01-20 13:22:59.766000+00:00;qjkq8tWEbenOaEta;click;INPUT;[646, 665];[81, 14];[188, 26];text
142;2022-01-20 13:23:13.489000+00:00;qjkq8tWEbenOaEta;click;INPUT;[251, 694];[123, 12];[188, 26];text
143;2022-01-20 13:23:49.784000+00:00;qjkq8tWEbenOaEta;click;INPUT;[304, 696];[176, 15];[188, 26];text
144;2022-01-20 13:23:50.050000+00:00;qjkq8tWEbenOaEta;click;INPUT;[304, 696];[176, 15];[188, 26];text
145;2022-01-20 13:24:08.382000+00:00;qjkq8tWEbenOaEta;click;DIV;[249, 474];['', ''];['', ''];
146;2022-01-20 13:24:28.935000+00:00;qjkq8tWEbenOaEta;click;DIV;[560, 556];['', ''];['', ''];
147;2022-01-20 13:24:37.113000+00:00;qjkq8tWEbenOaEta;click;LABEL;[326, 547];[192, 9];[309, 24];
148;2022-01-20 13:24:37.121000+00:00;qjkq8tWEbenOaEta;click;INPUT;[326, 547];[215, 4];[14, 14];checkbox
149;2022-01-20 13:24:44.856000+00:00;qjkq8tWEbenOaEta;click;LABEL;[339, 657];[205, 15];[385, 24];
150;2022-01-20 13:24:44.873000+00:00;qjkq8tWEbenOaEta;click;INPUT;[339, 657];[228, 10];[14, 14];checkbox
151;2022-01-20 13:24:51.138000+00:00;qjkq8tWEbenOaEta;click;LABEL;[374, 711];[240, 18];[406, 24];
152;2022-01-20 13:24:51.144000+00:00;qjkq8tWEbenOaEta;click;INPUT;[374, 711];[263, 13];[14, 14];checkbox
153;2022-01-20 13:25:24.301000+00:00;qjkq8tWEbenOaEta;click;LABEL;[306, 708];[172, 21];[228, 24];
154;2022-01-20 13:25:24.312000+00:00;qjkq8tWEbenOaEta;click;INPUT;[306, 708];[195, 16];[14, 14];checkbox
155;2022-01-20 13:26:14.289000+00:00;qjkq8tWEbenOaEta;click;LABEL;[158, 618];[24, 8];[277, 24];
156;2022-01-20 13:26:14.300000+00:00;qjkq8tWEbenOaEta;click;INPUT;[158, 618];[47, 3];[14, 14];checkbox
157;2022-01-20 13:26:16.217000+00:00;qjkq8tWEbenOaEta;click;LABEL;[280, 689];[146, 2];[228, 24];
158;2022-01-20 13:26:16.226000+00:00;qjkq8tWEbenOaEta;click;INPUT;[280, 689];[169, -4];[14, 14];checkbox
159;2022-01-20 13:26:18.191000+00:00;qjkq8tWEbenOaEta;click;BUTTON;[1430, 832];[150, 22];[192, 36];
