;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
46;2022-01-13 12:50:17.823000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[572, 610];[59, 22];[185, 26];text
47;2022-01-13 12:50:29.967000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[547, 355];[34, 4];[185, 26];text
48;2022-01-13 12:50:53.111000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[621, 219];[108, 10];[185, 26];text
49;2022-01-13 12:51:56.568000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 192];[7, 6];[14, 14];checkbox
50;2022-01-13 12:52:09.640000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 243];[6, 5];[14, 14];checkbox
51;2022-01-13 12:52:30.248000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[393, 216];[33, 9];[321, 24];
52;2022-01-13 12:52:30.282000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[393, 216];[72, 1110];[14, 14];checkbox
53;2022-01-13 12:52:32.904000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 177];[10, 9];[14, 14];checkbox
54;2022-01-13 12:52:40.689000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 210];[7, 3];[14, 14];checkbox
55;2022-01-13 12:52:45.560000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 135];[10, 6];[14, 14];checkbox
56;2022-01-13 12:52:48.552000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[401, 183];[41, 7];[411, 24];
57;2022-01-13 12:52:48.554000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[401, 183];[80, 1295];[14, 14];checkbox
58;2022-01-13 12:52:51.792000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 61];[6, 6];[14, 14];checkbox
59;2022-01-13 12:53:02.472000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[345, 642];[8, 4];[14, 14];checkbox
60;2022-01-13 12:53:15.736000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[341, 752];[4, 10];[14, 14];checkbox
61;2022-01-13 12:53:17.600000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[353, 666];['', ''];['', ''];
62;2022-01-13 12:53:18.256000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[348, 675];[11, 11];[14, 14];checkbox
63;2022-01-13 12:53:18.680000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[350, 700];[13, 10];[14, 14];checkbox
64;2022-01-13 12:53:19.104000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[346, 727];[9, 11];[14, 14];checkbox
65;2022-01-13 12:53:19.608000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[349, 727];['', ''];['', ''];
66;2022-01-13 12:53:20.176000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[340, 699];[3, 9];[14, 14];checkbox
67;2022-01-13 12:53:24.128000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[346, 720];[9, 4];[14, 14];checkbox
68;2022-01-13 12:53:33.400000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[345, 563];[8, 8];[14, 14];checkbox
69;2022-01-13 12:53:34.632000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 558];[7, 3];[14, 14];checkbox
70;2022-01-13 12:53:39.840000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 509];[10, 6];[14, 14];checkbox
71;2022-01-13 12:53:50.120000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[348, 485];[11, 8];[14, 14];checkbox
72;2022-01-13 12:53:50.744000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[340, 547];['', ''];['', ''];
73;2022-01-13 12:53:51.305000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 564];[10, 9];[14, 14];checkbox
74;2022-01-13 12:53:51.752000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 535];[10, 6];[14, 14];checkbox
75;2022-01-13 12:53:52.416000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 590];[10, 9];[14, 14];checkbox
76;2022-01-13 12:53:53.480000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 401];[10, 7];[14, 14];checkbox
77;2022-01-13 12:53:53.961000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 368];[6, 0];[14, 14];checkbox
78;2022-01-13 12:53:54.312000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 345];[7, 3];[14, 14];checkbox
79;2022-01-13 12:53:54.712000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[346, 313];['', ''];['', ''];
80;2022-01-13 12:53:55.289000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 299];[7, 9];[14, 14];checkbox
81;2022-01-13 12:53:55.680000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[349, 329];[12, 13];[14, 14];checkbox
82;2022-01-13 12:53:57.264000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[344, 431];['', ''];['', ''];
83;2022-01-13 12:53:57.728000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[340, 400];[3, 6];[14, 14];checkbox
84;2022-01-13 12:53:58.232000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 424];[6, 4];[14, 14];checkbox
85;2022-01-13 12:53:59.120000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[350, 535];[13, 6];[14, 14];checkbox
86;2022-01-13 12:53:59.840000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[345, 609];[8, 2];[14, 14];checkbox
87;2022-01-13 12:54:01.137000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[350, 471];[13, 7];[14, 14];checkbox
88;2022-01-13 12:54:01.800000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 502];[6, 12];[14, 14];checkbox
89;2022-01-13 12:54:02.264000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[347, 518];[10, 2];[14, 14];checkbox
90;2022-01-13 12:54:02.856000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[340, 552];[3, 10];[14, 14];checkbox
91;2022-01-13 12:54:03.240000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[349, 574];[12, 6];[14, 14];checkbox
92;2022-01-13 12:54:04.432000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 520];[6, 4];[14, 14];checkbox
93;2022-01-13 12:54:04.712000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[343, 511];['', ''];['', ''];
94;2022-01-13 12:54:05.120000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 501];[7, 11];[14, 14];checkbox
95;2022-01-13 12:54:06.144000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[346, 359];[9, 4];[14, 14];checkbox
96;2022-01-13 12:54:06.808000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 256];[7, 5];[14, 14];checkbox
97;2022-01-13 12:54:07.210000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[346, 288];[9, 11];[14, 14];checkbox
98;2022-01-13 12:54:07.576000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[343, 311];[6, 8];[14, 14];checkbox
99;2022-01-13 12:54:07.984000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 338];[7, 9];[14, 14];checkbox
100;2022-01-13 12:54:15.072000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[328, 346];[7, 2];[14, 14];radio
101;2022-01-13 12:54:29.032000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[369, 369];[49, 9];[73, 36];
102;2022-01-13 12:54:29.033000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[369, 369];[49, 10];[13, 13];radio
103;2022-01-13 12:54:39.712000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[403, 440];[9, 18];[13, 13];radio
104;2022-01-13 12:54:39.712000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[403, 440];[9, 17];[66, 36];
105;2022-01-13 12:54:51.679000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[426, 627];[32, 24];[66, 36];
106;2022-01-13 12:54:51.680000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[426, 627];[32, 25];[13, 13];radio
107;2022-01-13 12:54:54.400000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[428, 263];[34, 20];[66, 36];
108;2022-01-13 12:54:54.402000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[428, 263];[34, 21];[13, 13];radio
109;2022-01-13 12:54:55.744000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[375, 254];[55, 11];[73, 36];
110;2022-01-13 12:54:55.744000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[375, 254];[55, 12];[13, 13];radio
111;2022-01-13 12:55:02.001000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[374, 798];[54, 15];[73, 36];
112;2022-01-13 12:55:02.004000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[374, 798];[54, 16];[13, 13];radio
113;2022-01-13 12:55:07.344000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1771, 893];[71, 3];[192, 36];
114;2022-01-13 12:55:23.072000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[341, 460];[4, 7];[14, 14];checkbox
115;2022-01-13 12:55:24.408000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[355, 464];['', ''];['', ''];
116;2022-01-13 12:55:32.024000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1860, 913];[1860, 4068];[0, 0];
117;2022-01-13 12:57:28.048000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[493, 510];[149, 14];[214, 24];
118;2022-01-13 12:57:28.049000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[493, 510];[172, 9];[14, 14];checkbox
119;2022-01-13 12:58:02.079000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[1048, 808];[704, 14];[967, 24];
120;2022-01-13 12:58:02.080000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[1048, 808];[727, 9];[14, 14];radio
121;2022-01-13 12:58:03.143000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[1026, 754];[682, 12];[1034, 24];
122;2022-01-13 12:58:03.144000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[1026, 754];[705, 7];[14, 14];radio
123;2022-01-13 12:58:12.727000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[1143, 809];[799, 15];[967, 24];
124;2022-01-13 12:58:12.728000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[1143, 809];[822, 10];[14, 14];radio
125;2022-01-13 12:58:29.944000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[1581, 575];['', ''];['', ''];
126;2022-01-13 12:58:33.912000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[352, 247];[32, 17];[73, 36];
127;2022-01-13 12:58:33.913000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[352, 247];[32, 18];[13, 13];radio
128;2022-01-13 12:58:40.760000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[356, 249];[36, 15];[73, 36];
129;2022-01-13 12:58:40.762000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[356, 249];[36, 16];[13, 13];radio
130;2022-01-13 12:58:45.961000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[419, 233];[25, 19];[66, 36];
131;2022-01-13 12:58:45.962000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[419, 233];[25, 20];[13, 13];radio
132;2022-01-13 12:58:51.864000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[357, 317];[37, 23];[73, 36];
133;2022-01-13 12:58:51.865000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[357, 317];[37, 24];[13, 13];radio
134;2022-01-13 12:59:03.048000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[495, 335];[173, 9];[185, 26];text
135;2022-01-13 12:59:12.272000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[1465, 395];['', ''];['', ''];
136;2022-01-13 12:59:12.752000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[1463, 336];['', ''];['', ''];
137;2022-01-13 12:59:14.328000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[378, 336];[56, 10];[185, 26];text
138;2022-01-13 12:59:47.442000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1785, 905];[85, 15];[192, 36];
139;2022-01-13 12:59:57.088000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[330, 488];[9, 9];[14, 14];checkbox
140;2022-01-13 12:59:57.856000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[330, 488];[9, 9];[14, 14];checkbox
141;2022-01-13 13:00:00.112000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[646, 550];['', ''];['', ''];
142;2022-01-13 13:00:04.624000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1863, 907];[1863, 1724];[0, 0];
143;2022-01-13 13:00:07.368000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[344, 246];[23, 12];[14, 14];radio
144;2022-01-13 13:00:07.368000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[344, 246];[-1, 17];[90, 24];
145;2022-01-13 13:00:14.456000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[425, 384];[104, 4];[14, 14];radio
146;2022-01-13 13:00:14.456000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[425, 384];[81, 9];[562, 24];
147;2022-01-13 13:00:47.808000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[767, 335];[423, 14];[1238, 48];
148;2022-01-13 13:00:47.809000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[767, 335];[446, 9];[14, 14];checkbox
149;2022-01-13 13:00:49.248000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[766, 384];[422, 13];[713, 24];
150;2022-01-13 13:00:49.249000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[766, 384];[445, 8];[14, 14];checkbox
151;2022-01-13 13:00:51.040000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[766, 384];[445, 8];[14, 14];checkbox
152;2022-01-13 13:00:51.040000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[766, 384];[422, 13];[713, 24];
153;2022-01-13 13:00:51.496000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[766, 384];[445, 8];[14, 14];checkbox
154;2022-01-13 13:00:51.496000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[766, 384];[422, 13];[713, 24];
155;2022-01-13 13:01:01.464000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[524, 349];[115, 8];[185, 26];text
156;2022-01-13 13:01:33.239000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[481, 459];[125, 11];[185, 26];text
157;2022-01-13 13:01:39.751000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[443, 463];[87, 15];[185, 26];text
158;2022-01-13 13:02:24.503000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[517, 805];[92, 13];[185, 26];text
159;2022-01-13 13:02:34.743000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[482, 638];[57, 18];[185, 26];text
160;2022-01-13 13:02:57.231000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[376, 458];[20, 10];[185, 26];text
161;2022-01-13 13:03:12.441000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1771, 922];[71, 32];[192, 36];
162;2022-01-13 13:03:19.679000+00:00;dIuoAjr+zZdq1MNU;click;NULL;[237, 245];['', ''];['', ''];
163;2022-01-13 13:03:20.039000+00:00;dIuoAjr+zZdq1MNU;click;DIV;[649, 316];['', ''];['', ''];
164;2022-01-13 13:03:28.531000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1797, 900];[1797, 1983];[0, 0];
165;2022-01-13 13:03:31.569000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[480, 244];[132, 13];[185, 26];text
166;2022-01-13 13:03:35.384000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[474, 244];[126, 13];[185, 26];text
167;2022-01-13 13:03:57.672000+00:00;dIuoAjr+zZdq1MNU;click;NULL;[275, 245];['', ''];['', ''];
168;2022-01-13 13:03:58.616000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[416, 244];[68, 13];[185, 26];text
169;2022-01-13 13:04:20.384000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[498, 422];[132, 19];[185, 26];text
170;2022-01-13 13:04:37.647000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[447, 307];[125, 8];[185, 26];text
171;2022-01-13 13:05:19.080000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[435, 484];[114, 9];[14, 14];radio
172;2022-01-13 13:05:19.080000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[435, 484];[91, 14];[427, 24];
173;2022-01-13 13:05:30.616000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[556, 700];[212, 10];[739, 24];
174;2022-01-13 13:05:30.617000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[556, 700];[235, 523];[14, 14];checkbox
175;2022-01-13 13:05:32+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[526, 701];[182, 11];[739, 24];
176;2022-01-13 13:05:32.001000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[526, 701];[205, 524];[14, 14];checkbox
177;2022-01-13 13:05:33.056000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[323, 698];[2, 3];[14, 14];checkbox
178;2022-01-13 13:05:48.360000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[327, 781];[6, 8];[14, 14];checkbox
179;2022-01-13 13:06:09.200000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[505, 416];[161, 18];[649, 24];
180;2022-01-13 13:06:09.201000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[505, 416];[184, 13];[14, 14];checkbox
181;2022-01-13 13:06:14.120000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[565, 438];[221, 14];[501, 24];
182;2022-01-13 13:06:14.121000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[565, 438];[244, 9];[14, 14];checkbox
183;2022-01-13 13:06:20.632000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[520, 489];[176, 13];[531, 24];
184;2022-01-13 13:06:20.633000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[520, 489];[199, 8];[14, 14];checkbox
185;2022-01-13 13:06:22.554000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1772, 905];[72, 15];[192, 36];
186;2022-01-13 13:06:48.890000+00:00;dIuoAjr+zZdq1MNU;click;BUTTON;[1833, 908];[1833, 1845];[0, 0];
187;2022-01-13 13:07:04.207000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[415, 238];[71, 9];[91, 24];
188;2022-01-13 13:07:04.208000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[415, 238];[94, 4];[14, 14];radio
189;2022-01-13 13:07:16.591000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[332, 191];[11, 5];[14, 14];radio
190;2022-01-13 13:07:17.663000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[333, 143];[12, 9];[14, 14];radio
191;2022-01-13 13:07:30.072000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[435, 219];[91, 18];[511, 24];
192;2022-01-13 13:07:30.073000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[435, 219];[114, 13];[14, 14];radio
193;2022-01-13 13:08:18.200000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[501, 205];[157, 10];[227, 24];
194;2022-01-13 13:08:18.200000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[501, 205];[180, 5];[14, 14];radio
195;2022-01-13 13:08:19.480000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[448, 236];[104, 15];[123, 24];
196;2022-01-13 13:08:19.481000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[448, 236];[127, 10];[14, 14];radio
197;2022-01-13 13:08:43.640000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[456, 358];[112, 14];[313, 24];
198;2022-01-13 13:08:43.641000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[456, 358];[135, 9];[14, 14];checkbox
199;2022-01-13 13:08:44.952000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[460, 381];[116, 11];[138, 24];
200;2022-01-13 13:08:44.953000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[460, 381];[139, 6];[14, 14];checkbox
201;2022-01-13 13:08:45.656000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[480, 412];[136, 16];[160, 24];
202;2022-01-13 13:08:45.657000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[480, 412];[159, 11];[14, 14];checkbox
203;2022-01-13 13:08:47.072000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[465, 463];[121, 15];[133, 24];
204;2022-01-13 13:08:48.448000+00:00;dIuoAjr+zZdq1MNU;click;LABEL;[455, 460];[111, 12];[133, 24];
205;2022-01-13 13:08:49.544000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[325, 460];[4, 7];[14, 14];checkbox
206;2022-01-13 13:08:54.041000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[324, 430];[3, 3];[14, 14];checkbox
207;2022-01-13 13:08:56.576000+00:00;dIuoAjr+zZdq1MNU;click;INPUT;[331, 436];[10, 9];[14, 14];checkbox
