;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
45;2022-01-13 12:51:06.446000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 228];[9, 3];[14, 14];checkbox
46;2022-01-13 12:51:42.136000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[156, 538];[5, 5];[14, 14];checkbox
47;2022-01-13 12:51:55.732000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[155, 352];[4, 6];[14, 14];checkbox
48;2022-01-13 12:52:30.473000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[352, 330];[25, 13];[188, 26];text
49;2022-01-13 12:53:18.127000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[167, 407];['', ''];['', ''];
50;2022-01-13 12:53:19.622000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[161, 407];[10, 9];[14, 14];checkbox
51;2022-01-13 12:53:43.924000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[386, 166];[59, 8];[188, 26];text
52;2022-01-13 12:54:00.314000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[386, 166];[59, 8];[188, 26];text
53;2022-01-13 12:54:02.998000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[386, 166];[59, 17];[188, 26];text
54;2022-01-13 12:54:20.542000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[400, 437];[226, 13];[432, 24];
55;2022-01-13 12:54:22.113000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[306, 451];[132, 1];[355, 24];
56;2022-01-13 12:54:22.116000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[306, 451];[171, 1500];[14, 14];checkbox
57;2022-01-13 12:54:32.208000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[253, 396];[79, 15];[362, 24];
58;2022-01-13 12:54:32.211000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[253, 396];[118, 1514];[14, 14];checkbox
59;2022-01-13 12:54:36.956000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 334];[9, 3];[14, 14];checkbox
60;2022-01-13 12:54:40.432000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 334];[9, 3];[14, 14];checkbox
61;2022-01-13 12:54:54.899000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 334];[9, 3];[14, 14];checkbox
62;2022-01-13 12:54:58.288000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 367];[9, 10];[14, 14];checkbox
63;2022-01-13 12:55:48.719000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[161, 366];[3, 10];[50, 24];
64;2022-01-13 12:55:48.722000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[161, 366];[26, 5];[14, 14];radio
65;2022-01-13 12:56:08.230000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[171, 295];[37, 15];[72, 36];
66;2022-01-13 12:56:08.233000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[171, 295];[37, 16];[13, 13];radio
67;2022-01-13 12:56:19.316000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[222, 304];[14, 15];[66, 36];
68;2022-01-13 12:56:19.319000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[222, 304];[14, 16];[13, 13];radio
69;2022-01-13 12:56:27.080000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[142, 443];[8, 30];[72, 36];
70;2022-01-13 12:56:27.083000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[142, 443];[8, 31];[13, 13];radio
71;2022-01-13 12:56:34.804000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[251, 419];[43, 5];[66, 36];
72;2022-01-13 12:56:34.807000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[251, 419];[43, 6];[13, 13];radio
73;2022-01-13 12:56:42.477000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[236, 627];[28, 12];[66, 36];
74;2022-01-13 12:56:42.480000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[236, 627];[28, 13];[13, 13];radio
75;2022-01-13 12:56:53.142000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[331, 441];[157, 15];[716, 24];
76;2022-01-13 12:56:53.146000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[331, 441];[196, 1888];[14, 14];checkbox
77;2022-01-13 12:57:05.540000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[161, 407];[10, 10];[14, 14];checkbox
78;2022-01-13 12:57:27.412000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[161, 389];[10, 7];[14, 14];checkbox
79;2022-01-13 12:57:41.390000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[380, 146];[53, 19];[188, 26];text
80;2022-01-13 12:57:47.719000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[401, 80];['', ''];['', ''];
81;2022-01-13 12:57:52.388000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[402, 75];['', ''];['', ''];
82;2022-01-13 12:57:59.581000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[483, 192];[156, 5];[188, 26];text
83;2022-01-13 12:58:23.033000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[411, 315];[84, 22];[188, 26];text
84;2022-01-13 12:59:01.768000+00:00;XZlvt6BNF4xnrMpD;click;P;[815, 258];['', ''];['', ''];
85;2022-01-13 12:59:27.439000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1190, 725];[43, 4];[192, 36];
86;2022-01-13 12:59:53.083000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1257, 747];[1257, 4119];[0, 0];
87;2022-01-13 13:00:18.596000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[168, 256];[34, 27];[72, 36];
88;2022-01-13 13:00:18.599000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[168, 256];[34, 28];[13, 13];radio
89;2022-01-13 13:00:36.431000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[164, 210];[30, 18];[72, 36];
90;2022-01-13 13:00:36.433000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[164, 210];[30, 19];[13, 13];radio
91;2022-01-13 13:00:51.686000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[234, 228];[26, 10];[66, 36];
92;2022-01-13 13:00:51.688000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[234, 228];[26, 11];[13, 13];radio
93;2022-01-13 13:00:55.340000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[469, 21];['', ''];['', ''];
94;2022-01-13 13:01:00.920000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[154, 320];[20, 32];[72, 36];
95;2022-01-13 13:01:00.923000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[154, 320];[20, 33];[13, 13];radio
96;2022-01-13 13:01:44.905000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[144, 324];['', ''];['', ''];
97;2022-01-13 13:01:45.887000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[142, 338];[7, 3];[14, 14];checkbox
98;2022-01-13 13:01:47.118000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[141, 312];[6, 3];[14, 14];checkbox
99;2022-01-13 13:01:48.605000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[148, 364];[13, 4];[14, 14];checkbox
100;2022-01-13 13:02:29.827000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[536, 637];[378, 12];[967, 24];
101;2022-01-13 13:02:29.829000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[536, 637];[401, 7];[14, 14];radio
102;2022-01-13 13:02:31.520000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1186, 746];[39, 24];[192, 36];
103;2022-01-13 13:02:38.568000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[250, 241];[42, 11];[66, 36];
104;2022-01-13 13:02:38.570000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[250, 241];[42, 12];[13, 13];radio
105;2022-01-13 13:02:55.650000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[263, 356];['', ''];['', ''];
106;2022-01-13 13:02:56.392000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[239, 392];[31, 34];[66, 36];
107;2022-01-13 13:02:56.394000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[239, 392];[31, 35];[13, 13];radio
108;2022-01-13 13:03:03.369000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1251, 738];[1251, 1795];[0, 0];
109;2022-01-13 13:03:08.905000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[179, 239];[21, 11];[90, 24];
110;2022-01-13 13:03:08.908000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[179, 239];[44, 6];[14, 14];radio
111;2022-01-13 13:03:22.603000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[137, 263];[2, 2];[14, 14];radio
112;2022-01-13 13:04:24.862000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[167, 273];[9, 2];[713, 24];
113;2022-01-13 13:04:24.865000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[167, 273];[32, -3];[14, 14];checkbox
114;2022-01-13 13:04:29.394000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[208, 319];[50, 23];[677, 24];
115;2022-01-13 13:04:31.222000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[150, 311];['', ''];['', ''];
116;2022-01-13 13:04:37.147000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[147, 227];[12, 2];[14, 14];checkbox
117;2022-01-13 13:04:46.379000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[143, 253];[8, 4];[14, 14];checkbox
118;2022-01-13 13:04:55.631000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[131, 284];['', ''];['', ''];
119;2022-01-13 13:04:56.804000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[146, 284];[11, 9];[14, 14];checkbox
120;2022-01-13 13:05:09.190000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[339, 218];[116, 5];[188, 26];text
121;2022-01-13 13:06:42.094000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[314, 426];[144, 20];[188, 26];text
122;2022-01-13 13:07:29.009000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[313, 680];[74, 14];[188, 26];text
123;2022-01-13 13:07:40.240000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1259, 729];[112, 7];[192, 36];
124;2022-01-13 13:07:54.777000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1244, 721];[1244, 2020];[0, 0];
125;2022-01-13 13:08:00.929000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[293, 246];[132, 16];[188, 26];text
126;2022-01-13 13:08:08.827000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[270, 426];[90, 24];[188, 26];text
127;2022-01-13 13:10:03.879000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[290, 613];[154, 14];[188, 26];text
128;2022-01-13 13:10:47.104000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[221, 317];[85, 21];[188, 26];text
129;2022-01-13 13:11:01.221000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[170, 346];[12, 8];[648, 24];
130;2022-01-13 13:11:01.224000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[170, 346];[35, 3];[14, 14];checkbox
131;2022-01-13 13:11:04.379000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[174, 380];[16, 15];[501, 24];
132;2022-01-13 13:11:04.383000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[174, 380];[39, 10];[14, 14];checkbox
133;2022-01-13 13:11:05.472000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[174, 380];[16, 15];[501, 24];
134;2022-01-13 13:11:05.475000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[174, 380];[39, 10];[14, 14];checkbox
135;2022-01-13 13:11:09.363000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[193, 402];[35, 11];[479, 24];
136;2022-01-13 13:11:11.489000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[140, 407];[5, 12];[14, 14];checkbox
137;2022-01-13 13:11:14.193000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[145, 429];[10, 8];[14, 14];checkbox
138;2022-01-13 13:11:29.060000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[147, 495];[12, 12];[14, 14];radio
139;2022-01-13 13:11:30.993000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[141, 522];[6, 13];[14, 14];radio
140;2022-01-13 13:11:33.086000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[151, 486];['', ''];['', ''];
141;2022-01-13 13:11:34.961000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[146, 489];[11, 6];[14, 14];radio
142;2022-01-13 13:11:54.808000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[139, 530];[4, 3];[14, 14];checkbox
143;2022-01-13 13:11:56.877000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[139, 530];[4, 3];[14, 14];checkbox
144;2022-01-13 13:12:03.567000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[149, 585];[14, 7];[14, 14];checkbox
145;2022-01-13 13:12:06.400000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[150, 616];[15, 11];[14, 14];checkbox
146;2022-01-13 13:12:12.007000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[142, 529];[7, 2];[14, 14];checkbox
147;2022-01-13 13:12:14.372000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[142, 529];[7, 2];[14, 14];checkbox
148;2022-01-13 13:12:15.655000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[142, 529];[7, 2];[14, 14];checkbox
149;2022-01-13 13:12:18.536000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1172, 741];[25, 20];[192, 36];
150;2022-01-13 13:12:51.850000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1275, 739];[1275, 1868];[0, 0];
151;2022-01-13 13:13:05.792000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[189, 319];[31, 13];[228, 24];
152;2022-01-13 13:13:05.794000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[189, 319];[54, 8];[14, 14];radio
153;2022-01-13 13:13:09.945000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[655, 450];['', ''];['', ''];
154;2022-01-13 13:13:14.539000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[148, 395];[13, 6];[14, 14];radio
155;2022-01-13 13:13:41.267000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[210, 383];[52, 9];[122, 24];
156;2022-01-13 13:13:41.269000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[210, 383];[75, 4];[14, 14];radio
157;2022-01-13 13:13:49.506000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[202, 442];[44, 15];[225, 24];
158;2022-01-13 13:13:49.508000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[202, 442];[67, 10];[14, 14];radio
159;2022-01-13 13:14:10.791000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[206, 350];[48, 7];[122, 24];
160;2022-01-13 13:14:10.793000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[206, 350];[71, 2];[14, 14];radio
161;2022-01-13 13:15:24.777000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[150, 332];['', ''];['', ''];
162;2022-01-13 13:15:26.750000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[145, 337];[10, 6];[14, 14];radio
163;2022-01-13 13:15:40.162000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[419, 311];[261, 8];[313, 24];
164;2022-01-13 13:15:40.165000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[419, 311];[284, 3];[14, 14];checkbox
165;2022-01-13 13:15:41.357000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[254, 345];[96, 16];[138, 24];
166;2022-01-13 13:15:41.361000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[254, 345];[119, 11];[14, 14];checkbox
167;2022-01-13 13:15:42.798000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[254, 368];[96, 12];[160, 24];
168;2022-01-13 13:15:42.802000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[254, 368];[119, 7];[14, 14];checkbox
169;2022-01-13 13:15:45.425000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[257, 390];[99, 8];[209, 24];
170;2022-01-13 13:15:45.429000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[257, 390];[122, 3];[14, 14];checkbox
171;2022-01-13 13:15:46.259000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[250, 425];[92, 18];[133, 24];
172;2022-01-13 13:15:48.196000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[252, 427];[94, 20];[133, 24];
173;2022-01-13 13:15:49.584000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[231, 425];[73, 18];[133, 24];
174;2022-01-13 13:15:50.716000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[136, 418];[1, 5];[14, 14];checkbox
175;2022-01-13 13:15:56.286000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[140, 490];[5, -1];[14, 14];checkbox
176;2022-01-13 13:15:59.970000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[151, 444];['', ''];['', ''];
177;2022-01-13 13:16:01.369000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[138, 476];[3, 12];[14, 14];checkbox
178;2022-01-13 13:16:02.533000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[138, 438];[3, -1];[14, 14];checkbox
179;2022-01-13 13:16:24.066000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[160, 609];[2, 7];[1058, 48];
180;2022-01-13 13:16:24.068000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[160, 609];[25, 2];[14, 14];radio
181;2022-01-13 13:16:26.123000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1174, 735];[27, 13];[192, 36];
182;2022-01-13 13:17:02.199000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[694, 435];['', ''];['', ''];
183;2022-01-13 13:17:17.228000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1283, 735];[1283, 2510];[0, 0];
184;2022-01-13 13:18:05.084000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[269, 201];[117, 10];[188, 26];text
185;2022-01-13 13:18:09.006000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[258, 259];[106, 20];[188, 26];text
186;2022-01-13 13:18:47.872000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[286, 518];[134, 21];[188, 26];text
187;2022-01-13 13:18:50.276000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[292, 634];[140, 19];[188, 26];text
188;2022-01-13 13:19:10.980000+00:00;XZlvt6BNF4xnrMpD;click;BUTTON;[1206, 743];[59, 22];[192, 36];
189;2022-01-20 12:34:54.918000+00:00;XZlvt6BNF4xnrMpD;click;DIV;[757, 277];['', ''];['', ''];
190;2022-01-20 12:38:03.979000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[483, 194];[156, 18];[188, 26];text
191;2022-01-20 12:40:28.787000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[329, 187];[2, 11];[188, 26];text
192;2022-01-20 12:40:31.641000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[326, 263];[-1, 16];[188, 26];text
193;2022-01-20 12:40:59.283000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[382, 342];[55, 23];[188, 26];text
194;2022-01-20 12:41:39.007000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[411, 498];[84, 13];[188, 26];text
195;2022-01-20 12:43:52.765000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[421, 474];[94, 25];[188, 26];text
196;2022-01-20 12:45:10.829000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[322, 438];[148, 19];[355, 24];
197;2022-01-20 12:45:10.833000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[322, 438];[171, 14];[14, 14];checkbox
198;2022-01-20 12:45:49.798000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[330, 457];[156, 13];[411, 24];
199;2022-01-20 12:45:49.801000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[330, 457];[179, 8];[14, 14];checkbox
200;2022-01-20 12:46:00.083000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[440, 264];[266, 14];[388, 24];
201;2022-01-20 12:46:00.085000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[440, 264];[289, 9];[14, 14];checkbox
202;2022-01-20 12:46:04.759000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[433, 293];[259, 18];[321, 24];
203;2022-01-20 12:46:04.762000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[433, 293];[282, 13];[14, 14];checkbox
204;2022-01-20 12:48:14.838000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[465, 382];[291, 9];[432, 24];
205;2022-01-20 12:48:14.842000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[465, 382];[314, 4];[14, 14];checkbox
206;2022-01-20 12:48:24.666000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[420, 457];[246, 20];[362, 24];
207;2022-01-20 12:48:24.670000+00:00;XZlvt6BNF4xnrMpD;click;INPUT;[420, 457];[269, 15];[14, 14];checkbox
208;2022-01-20 12:48:26.102000+00:00;XZlvt6BNF4xnrMpD;click;LABEL;[406, 479];[232, 17];[514, 24];
