;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
34;2022-01-20 13:03:13.121000+00:00;kLXmq12lngg9D+co;click;DIV;[867, 747];['', ''];['', ''];
35;2022-01-20 13:03:29.033000+00:00;kLXmq12lngg9D+co;click;LI;[322, 208];['', ''];['', ''];
36;2022-01-20 13:03:46.180000+00:00;kLXmq12lngg9D+co;click;DIV;[320, 754];['', ''];['', ''];
37;2022-01-20 13:03:47.695000+00:00;kLXmq12lngg9D+co;click;INPUT;[643, 390];[130, 9];[205, 26];text
38;2022-01-20 13:03:48.710000+00:00;kLXmq12lngg9D+co;click;NULL;[228, 481];['', ''];['', ''];
39;2022-01-20 13:03:56.677000+00:00;kLXmq12lngg9D+co;click;DIV;[317, 528];['', ''];['', ''];
40;2022-01-20 13:03:58.619000+00:00;kLXmq12lngg9D+co;click;INPUT;[590, 490];[77, 14];[205, 26];text
41;2022-01-20 13:03:59.948000+00:00;kLXmq12lngg9D+co;click;NULL;[265, 542];['', ''];['', ''];
42;2022-01-20 13:04:07.894000+00:00;kLXmq12lngg9D+co;click;DIV;[299, 110];['', ''];['', ''];
43;2022-01-20 13:04:10.202000+00:00;kLXmq12lngg9D+co;click;INPUT;[568, 565];[55, 18];[205, 26];text
44;2022-01-20 13:04:28.161000+00:00;kLXmq12lngg9D+co;click;DIV;[293, 484];['', ''];['', ''];
45;2022-01-20 13:04:30.190000+00:00;kLXmq12lngg9D+co;click;INPUT;[566, 628];[53, 10];[205, 26];text
46;2022-01-20 13:04:36.452000+00:00;kLXmq12lngg9D+co;click;INPUT;[571, 750];[58, 13];[205, 26];text
47;2022-01-20 13:04:38.890000+00:00;kLXmq12lngg9D+co;click;INPUT;[367, 591];[-146, -27];[205, 26];text
48;2022-01-20 13:04:47.049000+00:00;kLXmq12lngg9D+co;click;DIV;[320, 809];['', ''];['', ''];
49;2022-01-20 13:04:48.965000+00:00;kLXmq12lngg9D+co;click;INPUT;[611, 529];[98, 13];[205, 26];text
50;2022-01-20 13:06:32.783000+00:00;kLXmq12lngg9D+co;click;INPUT;[428, 709];[90, 15];[205, 26];text
51;2022-01-20 13:06:51.171000+00:00;kLXmq12lngg9D+co;click;INPUT;[465, 784];[127, 19];[205, 26];text
52;2022-01-20 13:07:08.689000+00:00;kLXmq12lngg9D+co;click;INPUT;[453, 824];[115, 12];[205, 26];text
53;2022-01-20 13:07:26.287000+00:00;kLXmq12lngg9D+co;click;INPUT;[179, 740];[-160, -25];[205, 26];text
54;2022-01-20 13:08:09.249000+00:00;kLXmq12lngg9D+co;click;INPUT;[457, 197];[48, 13];[205, 26];text
55;2022-01-20 13:09:08.070000+00:00;kLXmq12lngg9D+co;click;INPUT;[286, 188];[-123, -26];[205, 26];text
56;2022-01-20 13:09:14.543000+00:00;kLXmq12lngg9D+co;click;INPUT;[473, 254];[64, 10];[205, 26];text
57;2022-01-20 13:09:49.384000+00:00;kLXmq12lngg9D+co;click;BUTTON;[1752, 936];[52, 18];[192, 36];
58;2022-01-20 13:09:59.771000+00:00;kLXmq12lngg9D+co;click;BUTTON;[1845, 934];[0, 0];[0, 0];
59;2022-01-20 13:13:07.025000+00:00;kLXmq12lngg9D+co;click;INPUT;[344, 616];[7, 8];[14, 14];radio
60;2022-01-20 13:13:30.857000+00:00;kLXmq12lngg9D+co;click;LABEL;[461, 748];[101, 17];[154, 24];
61;2022-01-20 13:13:30.858000+00:00;kLXmq12lngg9D+co;click;INPUT;[461, 748];[124, 12];[14, 14];radio
62;2022-01-20 13:13:32.539000+00:00;kLXmq12lngg9D+co;click;LABEL;[457, 768];[97, 11];[154, 24];
63;2022-01-20 13:13:32.540000+00:00;kLXmq12lngg9D+co;click;INPUT;[457, 768];[120, 6];[14, 14];radio
64;2022-01-20 13:14:21.459000+00:00;kLXmq12lngg9D+co;click;INPUT;[347, 807];[10, 10];[14, 14];radio
65;2022-01-20 13:14:58.899000+00:00;kLXmq12lngg9D+co;click;INPUT;[330, 191];[9, 7];[14, 14];checkbox
66;2022-01-20 13:15:09.647000+00:00;kLXmq12lngg9D+co;click;INPUT;[326, 219];[5, 9];[14, 14];checkbox
67;2022-01-20 13:15:20.938000+00:00;kLXmq12lngg9D+co;click;INPUT;[325, 243];[4, 7];[14, 14];checkbox
68;2022-01-20 13:16:39.763000+00:00;kLXmq12lngg9D+co;click;INPUT;[664, 487];[77, 16];[205, 26];text
69;2022-01-20 13:16:48.429000+00:00;kLXmq12lngg9D+co;click;INPUT;[706, 457];[129, 16];[205, 26];text
70;2022-01-20 13:17:09.884000+00:00;kLXmq12lngg9D+co;click;INPUT;[726, 529];[157, 16];[205, 26];text
71;2022-01-20 13:17:17.965000+00:00;kLXmq12lngg9D+co;click;INPUT;[701, 804];[132, 15];[205, 26];text
72;2022-01-20 13:17:41.744000+00:00;kLXmq12lngg9D+co;click;INPUT;[346, 713];[9, 10];[14, 14];radio
73;2022-01-20 13:18:14.919000+00:00;kLXmq12lngg9D+co;click;LABEL;[712, 781];[368, 11];[816, 24];
74;2022-01-20 13:18:14.920000+00:00;kLXmq12lngg9D+co;click;INPUT;[712, 781];[391, 6];[14, 14];checkbox
75;2022-01-20 13:18:21.644000+00:00;kLXmq12lngg9D+co;click;LABEL;[924, 811];[580, 15];[698, 24];
76;2022-01-20 13:18:21.645000+00:00;kLXmq12lngg9D+co;click;INPUT;[924, 811];[603, 10];[14, 14];checkbox
77;2022-01-20 13:18:40.803000+00:00;kLXmq12lngg9D+co;click;LABEL;[677, 500];[317, 10];[350, 24];
78;2022-01-20 13:18:40.804000+00:00;kLXmq12lngg9D+co;click;INPUT;[677, 500];[340, 5];[14, 14];radio
79;2022-01-20 13:18:42.325000+00:00;kLXmq12lngg9D+co;click;BUTTON;[1789, 928];[89, 10];[192, 36];
80;2022-01-20 13:19:04.926000+00:00;kLXmq12lngg9D+co;click;BUTTON;[1820, 940];[0, 0];[0, 0];
81;2022-01-20 13:19:57.393000+00:00;kLXmq12lngg9D+co;click;INPUT;[506, 257];[168, 18];[205, 26];text
82;2022-01-20 13:20:08.502000+00:00;kLXmq12lngg9D+co;click;INPUT;[388, 320];[50, 10];[205, 26];text
83;2022-01-20 13:20:11.997000+00:00;kLXmq12lngg9D+co;click;LI;[727, 376];['', ''];['', ''];
84;2022-01-20 13:20:14.734000+00:00;kLXmq12lngg9D+co;click;INPUT;[451, 398];[113, 17];[205, 26];text
85;2022-01-20 13:20:22.872000+00:00;kLXmq12lngg9D+co;click;DIV;[823, 498];['', ''];['', ''];
86;2022-01-20 13:21:52.358000+00:00;kLXmq12lngg9D+co;click;BUTTON;[1838, 930];[138, 12];[192, 36];
