;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
28;2022-01-13 12:51:42.064000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[178, 507];[0, 0];[14, 14];checkbox
29;2022-01-13 12:52:06.660000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[198, 374];[153, 13];[197, 24];text
30;2022-01-13 12:52:21.883000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[145, 120];[100, 20];[197, 24];text
31;2022-01-13 12:52:28.183000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[210, 280];[165, 14];[197, 24];text
32;2022-01-13 12:52:35.199000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[178, 270];[133, 25];[197, 24];text
33;2022-01-13 12:52:40.828000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[192, 345];[147, 31];[197, 24];text
34;2022-01-13 12:52:46.578000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[210, 225];[165, 22];[197, 24];text
35;2022-01-13 12:53:03.279000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[199, 222];[154, 7];[197, 24];text
36;2022-01-13 12:53:09.115000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[198, 267];[153, 12];[197, 24];text
37;2022-01-13 12:53:47.605000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[53, 191];[8, 0];[14, 14];checkbox
38;2022-01-13 12:53:50.176000+00:00;U7hH0Hs6TQJbiXRA;click;LI;[36, 292];['', ''];['', ''];
39;2022-01-13 12:53:51.892000+00:00;U7hH0Hs6TQJbiXRA;click;LI;[42, 286];['', ''];['', ''];
40;2022-01-13 12:53:52.377000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[45, 292];[0, 1];[14, 14];checkbox
41;2022-01-13 12:53:59.924000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[51, 159];['', ''];['', ''];
42;2022-01-13 12:54:00.340000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[47, 185];[2, 13];[14, 14];checkbox
43;2022-01-13 12:54:55.988000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[287, 245];[218, 12];[261, 48];
44;2022-01-13 12:54:57.574000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[242, 251];[173, 18];[261, 48];
45;2022-01-13 12:54:58.429000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[91, 248];[22, 15];[261, 48];
46;2022-01-13 12:54:59.057000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[53, 247];[8, 10];[14, 14];checkbox
47;2022-01-13 12:55:01.059000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[55, 363];['', ''];['', ''];
48;2022-01-13 12:55:01.865000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[51, 346];[6, 9];[14, 14];checkbox
49;2022-01-13 12:55:40.210000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[193, 125];[124, 5];[261, 48];
50;2022-01-13 12:55:40.212000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[193, 125];[0, 0];[14, 14];checkbox
51;2022-01-13 12:55:41.262000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[164, 135];[95, 15];[261, 48];
52;2022-01-13 12:55:41.264000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[164, 135];[0, 0];[14, 14];checkbox
53;2022-01-13 12:55:41.888000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[70, 122];[1, 2];[261, 48];
54;2022-01-13 12:55:41.889000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[70, 122];[0, 0];[14, 14];checkbox
55;2022-01-13 12:55:42.711000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[53, 134];[8, 10];[14, 14];checkbox
56;2022-01-13 12:55:45.281000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[56, 78];[11, 4];[14, 14];checkbox
57;2022-01-13 12:56:12.197000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[51, 336];[6, 12];[14, 14];checkbox
58;2022-01-13 12:56:18.313000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[55, 250];[10, 0];[14, 14];checkbox
59;2022-01-13 12:56:54.022000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[153, 268];[84, 18];[261, 96];
60;2022-01-13 12:56:54.023000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[153, 268];[0, 0];[14, 14];checkbox
61;2022-01-13 12:56:54.880000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[56, 265];[11, 11];[14, 14];checkbox
62;2022-01-13 12:56:57.997000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[54, 198];['', ''];['', ''];
63;2022-01-13 12:56:59.102000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[50, 219];[5, 15];[14, 14];checkbox
64;2022-01-13 12:57:14.593000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[237, 349];[168, 14];[261, 72];
65;2022-01-13 12:57:15.476000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[54, 353];[9, 14];[14, 14];checkbox
66;2022-01-13 12:57:19.933000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[49, 441];[4, 5];[14, 14];checkbox
67;2022-01-13 12:57:28.738000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[48, 293];['', ''];['', ''];
68;2022-01-13 12:57:29.412000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[73, 261];[4, 64];[261, 72];
69;2022-01-13 12:57:29.879000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[49, 261];['', ''];['', ''];
70;2022-01-13 12:57:30.660000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[51, 279];[6, 4];[14, 14];checkbox
71;2022-01-13 12:57:53.831000+00:00;U7hH0Hs6TQJbiXRA;click;LI;[44, 274];['', ''];['', ''];
72;2022-01-13 12:57:54.555000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[47, 201];['', ''];['', ''];
73;2022-01-13 12:57:55.796000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[46, 214];[1, 9];[14, 14];checkbox
74;2022-01-13 12:57:56.340000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[55, 275];['', ''];['', ''];
75;2022-01-13 12:57:57.278000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[45, 287];[0, 8];[14, 14];checkbox
76;2022-01-13 12:58:10.850000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[33, 470];[4, 5];[14, 14];radio
77;2022-01-13 12:59:15.487000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[275, 411];[247, 19];[316, 36];
78;2022-01-13 12:59:15.488000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[275, 411];[0, 0];[16, 16];radio
79;2022-01-13 12:59:21.212000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[266, 496];[0, 0];[16, 16];radio
80;2022-01-13 12:59:21.212000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[266, 496];[238, 18];[316, 36];
81;2022-01-13 12:59:24.256000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[270, 353];[242, 18];[316, 36];
82;2022-01-13 12:59:24.257000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[270, 353];[0, 0];[16, 16];radio
83;2022-01-13 12:59:35.271000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[262, 634];[234, 12];[316, 36];
84;2022-01-13 12:59:35.271000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[262, 634];[0, 0];[16, 16];radio
85;2022-01-13 13:00:07.932000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[143, 437];[98, 4];[197, 24];text
86;2022-01-13 13:00:08.938000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[131, 171];[86, 29];[197, 24];text
87;2022-01-13 13:00:09.558000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[121, 144];[76, 2];[197, 24];text
88;2022-01-13 13:00:11.008000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[275, 253];['', ''];['', ''];
89;2022-01-13 13:00:19.881000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[321, 743];[151, 14];[193, 36];
90;2022-01-13 13:01:28.295000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[138, 404];[93, 19];[197, 24];text
91;2022-01-13 13:01:58.634000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[327, 743];[327, 7858];[0, 0];
92;2022-01-13 13:02:15.603000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[284, 370];[0, 0];[16, 16];radio
93;2022-01-13 13:02:15.603000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[284, 370];[256, 25];[316, 36];
94;2022-01-13 13:02:26.487000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[295, 389];[267, 10];[316, 36];
95;2022-01-13 13:02:26.488000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[295, 389];[0, 0];[16, 16];radio
96;2022-01-13 13:02:33.042000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[280, 460];[0, 0];[16, 16];radio
97;2022-01-13 13:02:33.042000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[280, 460];[252, 25];[316, 36];
98;2022-01-13 13:02:47.452000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[242, 514];[214, 21];[316, 36];
99;2022-01-13 13:02:47.453000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[242, 514];[0, 0];[16, 16];radio
100;2022-01-13 13:03:10.990000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[287, 450];[259, 20];[316, 36];
101;2022-01-13 13:03:10.990000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[287, 450];[0, 0];[16, 16];radio
102;2022-01-13 13:03:32.127000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[266, 416];[238, 15];[316, 36];
103;2022-01-13 13:03:32.128000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[266, 416];[0, 0];[16, 16];radio
104;2022-01-13 13:03:37.191000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[188, 431];[159, 22];[197, 24];text
105;2022-01-13 13:03:40.968000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[197, 226];[168, 8];[197, 24];text
106;2022-01-13 13:03:47.731000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[36, 474];[7, 4];[14, 14];checkbox
107;2022-01-13 13:03:48.221000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[44, 506];[15, 10];[14, 14];checkbox
108;2022-01-13 13:03:48.533000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[44, 530];[15, 8];[14, 14];checkbox
109;2022-01-13 13:04:06.462000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[29, 583];['', ''];['', ''];
110;2022-01-13 13:05:25.606000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[221, 402];[168, 60];[293, 96];
111;2022-01-13 13:05:25.607000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[221, 402];[0, 0];[14, 14];radio
112;2022-01-13 13:05:43.568000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[314, 469];[286, 33];[316, 36];
113;2022-01-13 13:05:43.568000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[314, 469];[0, 0];[16, 16];radio
114;2022-01-13 13:06:50.254000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[303, 471];[275, 27];[316, 36];
115;2022-01-13 13:06:50.255000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[303, 471];[0, 0];[16, 16];radio
116;2022-01-13 13:07:15.419000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[331, 743];[161, 14];[193, 36];
117;2022-01-13 13:08:44.041000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[334, 757];[334, 2904];[0, 0];
118;2022-01-13 13:08:51.835000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[37, 346];[8, 13];[14, 14];radio
119;2022-01-13 13:09:48.920000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[263, 495];['', ''];['', ''];
120;2022-01-13 13:09:57.294000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[180, 482];[127, 71];[293, 72];
121;2022-01-13 13:09:57.294000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[180, 482];[0, 0];[14, 14];radio
122;2022-01-13 13:10:49.932000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[84, 490];[31, 14];[293, 72];
123;2022-01-13 13:10:49.933000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[84, 490];[0, 0];[14, 14];radio
124;2022-01-13 13:11:14.721000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[240, 420];[187, 19];[293, 72];
125;2022-01-13 13:11:14.722000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[240, 420];[0, 0];[14, 14];checkbox
126;2022-01-13 13:11:16.511000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[193, 425];[140, 22];[293, 72];
127;2022-01-13 13:11:17.293000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[184, 431];[131, 28];[293, 72];
128;2022-01-13 13:11:17.914000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[163, 531];[110, 54];[293, 120];
129;2022-01-13 13:11:17.916000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[163, 531];[0, 0];[14, 14];checkbox
130;2022-01-13 13:11:18.558000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[180, 423];[127, 20];[293, 72];
131;2022-01-13 13:11:19.114000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[22, 419];['', ''];['', ''];
132;2022-01-13 13:11:19.776000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[24, 420];['', ''];['', ''];
133;2022-01-13 13:11:20.252000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[43, 408];[14, 1];[14, 14];checkbox
134;2022-01-13 13:11:25.485000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[278, 415];[160, 19];[197, 24];text
135;2022-01-13 13:11:31.171000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[258, 215];[138, 21];[197, 24];text
136;2022-01-13 13:11:34.594000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[254, 244];[134, 16];[197, 24];text
137;2022-01-13 13:11:39.559000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[240, 293];[119, 31];[197, 24];text
138;2022-01-13 13:11:47.598000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[203, 313];[83, 17];[197, 24];text
139;2022-01-13 13:11:53.274000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[204, 216];[83, 22];[197, 24];text
140;2022-01-13 13:13:28.382000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[210, 212];[146, 31];[197, 24];text
141;2022-01-13 13:13:36.811000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[188, 291];[159, 24];[197, 24];text
142;2022-01-13 13:13:54.458000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[170, 248];[141, 28];[197, 24];text
143;2022-01-13 13:14:10.286000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[52, 198];[23, 14];[197, 24];text
144;2022-01-13 13:14:10.932000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[49, 207];[20, 23];[197, 24];text
145;2022-01-13 13:14:13.996000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[340, 258];['', ''];['', ''];
146;2022-01-13 13:14:17.575000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[311, 741];[141, 12];[193, 36];
147;2022-01-13 13:15:48.930000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[314, 743];[314, 2898];[0, 0];
148;2022-01-13 13:16:03.997000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[214, 107];[159, 3];[197, 24];text
149;2022-01-13 13:16:10.047000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[223, 213];[149, 22];[197, 24];text
150;2022-01-13 13:16:28.668000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[148, 144];[119, 18];[197, 24];text
151;2022-01-13 13:16:40.939000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[162, 224];[133, 23];[197, 24];text
152;2022-01-13 13:18:42.616000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[41, 427];[12, 12];[14, 14];checkbox
153;2022-01-13 13:18:49.307000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[39, 374];[10, 9];[14, 14];checkbox
154;2022-01-13 13:18:57.360000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[55, 256];[2, 19];[293, 72];
155;2022-01-13 13:18:57.362000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[55, 256];[0, 0];[14, 14];checkbox
156;2022-01-13 13:19:14.298000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[55, 441];[2, 22];[293, 48];
157;2022-01-13 13:19:14.299000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[55, 441];[0, 0];[14, 14];radio
158;2022-01-13 13:19:34.839000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[198, 364];[145, 26];[293, 72];
159;2022-01-13 13:19:34.841000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[198, 364];[0, 0];[14, 14];checkbox
160;2022-01-13 13:19:35.664000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[34, 343];[5, 1];[14, 14];checkbox
161;2022-01-13 13:19:38.672000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[27, 561];['', ''];['', ''];
162;2022-01-13 13:19:39.439000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[29, 559];['', ''];['', ''];
163;2022-01-13 13:19:40.280000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[33, 561];['', ''];['', ''];
164;2022-01-13 13:19:40.968000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[31, 544];[2, 4];[14, 14];checkbox
165;2022-01-13 13:20:08.352000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[128, 387];[99, 17];[197, 24];text
166;2022-01-13 13:20:10.572000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[315, 275];['', ''];['', ''];
167;2022-01-13 13:20:25.747000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[314, 738];[144, 9];[193, 36];
168;2022-01-13 13:21:18.686000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[535, 742];[535, 2350];[0, 0];
169;2022-01-13 13:21:38.799000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[259, 324];['', ''];['', ''];
170;2022-01-13 13:21:39.589000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[271, 320];['', ''];['', ''];
171;2022-01-13 13:21:40.083000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[272, 298];[197, 16];[232, 24];
172;2022-01-13 13:21:40.085000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[272, 298];[0, 0];[14, 14];radio
173;2022-01-13 13:22:30.815000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[341, 345];[0, 0];[14, 14];radio
174;2022-01-13 13:22:30.815000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[341, 345];[266, 46];[458, 48];
175;2022-01-13 13:22:31.854000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[333, 369];[258, 20];[295, 24];
176;2022-01-13 13:22:31.855000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[333, 369];[0, 0];[14, 14];radio
177;2022-01-13 13:22:59.065000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[169, 455];[94, 11];[126, 24];
178;2022-01-13 13:22:59.067000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[169, 455];[0, 0];[14, 14];radio
179;2022-01-13 13:23:51.472000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[285, 597];[210, 20];[231, 24];
180;2022-01-13 13:23:51.474000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[285, 597];[0, 0];[14, 14];radio
181;2022-01-13 13:24:33.783000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[252, 404];[177, 4];[188, 24];
182;2022-01-13 13:24:33.784000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[252, 404];[0, 0];[14, 14];radio
183;2022-01-13 13:24:43.121000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[169, 478];[94, 14];[138, 24];
184;2022-01-13 13:24:43.991000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[102, 459];[27, 21];[216, 24];
185;2022-01-13 13:24:43.992000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[102, 459];[0, 0];[14, 14];checkbox
186;2022-01-13 13:24:45.062000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[66, 471];[15, 3];[14, 14];checkbox
187;2022-01-13 13:24:45.828000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[57, 451];[6, 9];[14, 14];checkbox
188;2022-01-13 13:24:46.612000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[61, 399];[10, 9];[14, 14];checkbox
189;2022-01-13 13:24:47.352000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[58, 417];[7, 1];[14, 14];checkbox
190;2022-01-13 13:24:51.783000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[55, 508];[4, 14];[14, 14];checkbox
191;2022-01-13 13:25:33.734000+00:00;U7hH0Hs6TQJbiXRA;click;LABEL;[330, 616];[255, 54];[458, 96];
192;2022-01-13 13:25:33.735000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[330, 616];[0, 0];[14, 14];radio
193;2022-01-13 13:25:38.373000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[520, 747];[140, 18];[193, 36];
194;2022-01-13 13:27:00.311000+00:00;U7hH0Hs6TQJbiXRA;click;BUTTON;[749, 689];[749, 2744];[0, 0];
195;2022-01-13 13:27:04.568000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[286, 267];[204, 22];[197, 24];text
196;2022-01-13 13:27:17.177000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[127, 139];[45, 11];[197, 24];text
197;2022-01-13 13:27:23.702000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[229, 230];[147, 27];[197, 24];text
198;2022-01-13 13:27:38.275000+00:00;U7hH0Hs6TQJbiXRA;click;DIV;[232, 178];['', ''];['', ''];
199;2022-01-13 13:27:38.556000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[240, 141];[158, 13];[197, 24];text
200;2022-01-13 13:27:44.066000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[228, 210];[146, 7];[197, 24];text
201;2022-01-13 13:27:46.955000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[197, 136];[115, 8];[197, 24];text
202;2022-01-13 13:27:47.701000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[152, 143];[70, 15];[197, 24];text
203;2022-01-13 13:27:48.458000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[214, 222];[132, 19];[197, 24];text
204;2022-01-13 13:27:58.949000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[251, 273];[169, 22];[197, 24];text
205;2022-01-13 13:28:11.252000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[246, 186];[164, 16];[197, 24];text
206;2022-01-13 13:28:37.507000+00:00;U7hH0Hs6TQJbiXRA;click;INPUT;[252, 261];[170, 19];[197, 24];text
