;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
40;2022-01-13 12:51:51.200000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[470, 439];[-43, 5];[205, 26];text
41;2022-01-13 12:51:58.670000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[498, 510];[-15, 5];[205, 26];text
42;2022-01-13 12:52:00.234000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[489, 449];[-24, 15];[205, 26];text
43;2022-01-13 12:52:19.152000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[431, 503];[71, 18];[321, 24];
44;2022-01-13 12:52:19.155000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[431, 503];[110, 502];[14, 14];checkbox
45;2022-01-13 12:52:22.975000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[347, 604];[10, 7];[14, 14];checkbox
46;2022-01-13 12:52:30.195000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[330, 111];[9, 8];[14, 14];checkbox
47;2022-01-13 12:52:30.477000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[330, 111];[9, 8];[14, 14];checkbox
48;2022-01-13 12:52:31.730000+00:00;gdHoIJg5LC37T9Bq;click;LI;[412, 540];['', ''];['', ''];
49;2022-01-13 12:52:34.893000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[340, 445];[3, 0];[14, 14];checkbox
50;2022-01-13 12:52:35.623000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[341, 452];[4, 7];[14, 14];checkbox
51;2022-01-13 12:52:43.936000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[344, 426];[7, 7];[14, 14];checkbox
52;2022-01-13 12:52:49.348000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[346, 590];[9, 10];[14, 14];checkbox
53;2022-01-13 12:52:51.350000+00:00;gdHoIJg5LC37T9Bq;click;LI;[334, 618];['', ''];['', ''];
54;2022-01-13 12:52:52.392000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[352, 613];[15, 7];[14, 14];checkbox
55;2022-01-13 12:52:54.166000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[347, 641];[10, 9];[14, 14];checkbox
56;2022-01-13 12:52:59.186000+00:00;gdHoIJg5LC37T9Bq;click;LI;[336, 667];['', ''];['', ''];
57;2022-01-13 12:52:59.678000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[349, 663];[12, 5];[14, 14];checkbox
58;2022-01-13 12:53:03.690000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[349, 565];[12, 11];[14, 14];checkbox
59;2022-01-13 12:53:09.122000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[339, 571];[2, 8];[14, 14];checkbox
60;2022-01-13 12:53:11.803000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[343, 593];[6, 4];[14, 14];checkbox
61;2022-01-13 12:53:13.505000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[344, 614];[7, -1];[14, 14];checkbox
62;2022-01-13 12:53:17.917000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[340, 627];[3, 5];[14, 14];checkbox
63;2022-01-13 12:53:23.667000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 729];[11, 3];[14, 14];checkbox
64;2022-01-13 12:53:26.569000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[349, 687];[12, 13];[14, 14];checkbox
65;2022-01-13 12:53:28.750000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[349, 712];[12, 5];[14, 14];checkbox
66;2022-01-13 12:53:30.444000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 736];[11, 3];[14, 14];checkbox
67;2022-01-13 12:53:58.093000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[344, 648];[7, 8];[14, 14];checkbox
68;2022-01-13 12:54:00.364000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[341, 621];[4, 7];[14, 14];checkbox
69;2022-01-13 12:54:02.467000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[342, 595];[5, 7];[14, 14];checkbox
70;2022-01-13 12:54:10.139000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 420];[11, 10];[14, 14];checkbox
71;2022-01-13 12:54:12.071000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[356, 582];['', ''];['', ''];
72;2022-01-13 12:54:12.833000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 576];[11, 5];[14, 14];checkbox
73;2022-01-13 12:54:16.115000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 602];[11, 5];[14, 14];checkbox
74;2022-01-13 12:54:16.545000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[347, 619];['', ''];['', ''];
75;2022-01-13 12:54:17.097000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[346, 635];[9, 12];[14, 14];checkbox
76;2022-01-13 12:54:17.660000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[346, 630];[9, 7];[14, 14];checkbox
77;2022-01-13 12:54:28.019000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[336, 677];['', ''];['', ''];
78;2022-01-13 12:54:28.822000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[332, 679];[11, 6];[14, 14];radio
79;2022-01-13 12:54:38.071000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[343, 705];[23, 20];[73, 36];
80;2022-01-13 12:54:38.074000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[343, 705];[21, 19];[10, 10];radio
81;2022-01-13 12:54:52.693000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[431, 670];[37, 9];[67, 36];
82;2022-01-13 12:54:52.695000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[431, 670];[35, 8];[10, 10];radio
83;2022-01-13 12:55:04.014000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[343, 659];[23, 22];[73, 36];
84;2022-01-13 12:55:04.016000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[343, 659];[21, 21];[10, 10];radio
85;2022-01-13 12:55:08.455000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[353, 764];[33, 19];[73, 36];
86;2022-01-13 12:55:08.459000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[353, 764];[31, 18];[10, 10];radio
87;2022-01-13 12:55:09.598000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1838, 883];[138, 31];[192, 36];
88;2022-01-13 12:55:32.062000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1826, 852];[0, 0];[0, 0];
89;2022-01-13 12:55:33.780000+00:00;gdHoIJg5LC37T9Bq;click;HTML;[779, 158];['', ''];['', ''];
90;2022-01-13 12:55:44.131000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[348, 241];[28, 11];[73, 36];
91;2022-01-13 12:55:44.133000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[348, 241];[26, 10];[10, 10];radio
92;2022-01-13 12:55:51.323000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[370, 450];[50, 16];[73, 36];
93;2022-01-13 12:55:51.325000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[370, 450];[48, 15];[10, 10];radio
94;2022-01-13 12:55:55.924000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[381, 633];[61, 19];[73, 36];
95;2022-01-13 12:55:55.926000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[381, 633];[59, 18];[10, 10];radio
96;2022-01-13 12:55:59.196000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[365, 706];[45, 14];[73, 36];
97;2022-01-13 12:56:25.453000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[327, 590];[6, 2];[14, 14];checkbox
98;2022-01-13 12:56:25.826000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[327, 618];[6, 4];[14, 14];checkbox
99;2022-01-13 12:57:00.279000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[531, 720];[187, 16];[1034, 24];
100;2022-01-13 12:57:00.281000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[531, 720];[210, 11];[14, 14];radio
101;2022-01-13 12:57:07.351000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1786, 874];[86, 22];[192, 36];
102;2022-01-13 12:57:15.876000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1807, 870];[0, 0];[0, 0];
103;2022-01-13 12:57:19.836000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[367, 244];[23, 15];[90, 24];
104;2022-01-13 12:57:19.838000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[367, 244];[46, 10];[14, 14];radio
105;2022-01-13 12:57:36.254000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[484, 485];[140, 10];[562, 24];
106;2022-01-13 12:57:36.256000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[484, 485];[163, 5];[14, 14];radio
107;2022-01-13 12:57:47.735000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[500, 484];[156, 19];[713, 24];
108;2022-01-13 12:57:47.738000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[500, 484];[179, 14];[14, 14];checkbox
109;2022-01-13 12:57:49.067000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[548, 508];[204, 17];[678, 24];
110;2022-01-13 12:57:50.150000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[336, 507];[15, 11];[14, 14];checkbox
111;2022-01-13 12:57:50.752000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[331, 507];[10, 11];[14, 14];checkbox
112;2022-01-13 12:57:54.873000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[327, 504];[6, 8];[14, 14];checkbox
113;2022-01-13 12:58:06.481000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[332, 533];[11, 11];[14, 14];checkbox
114;2022-01-13 12:58:56.253000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[379, 273];['', ''];['', ''];
115;2022-01-13 12:58:56.434000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[379, 273];['', ''];['', ''];
116;2022-01-13 12:59:20.935000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[521, 314];[112, 22];[205, 26];text
117;2022-01-13 12:59:29.092000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[542, 330];[133, 8];[205, 26];text
118;2022-01-13 12:59:34.263000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[487, 371];[78, 19];[205, 26];text
119;2022-01-13 12:59:38.353000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[527, 412];[118, 0];[205, 26];text
120;2022-01-13 12:59:39.006000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[577, 388];[168, 6];[205, 26];text
121;2022-01-13 12:59:45.229000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[486, 427];[77, 15];[205, 26];text
122;2022-01-13 12:59:51.912000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[504, 467];[95, 25];[205, 26];text
123;2022-01-13 12:59:55.245000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[506, 635];[150, 21];[205, 26];text
124;2022-01-13 13:00:48.323000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[449, 771];[24, 17];[205, 26];text
125;2022-01-13 13:00:52.185000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[505, 770];[80, 16];[205, 26];text
126;2022-01-13 13:00:52.988000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[555, 774];[130, 20];[205, 26];text
127;2022-01-13 13:00:53.672000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[516, 771];[91, 17];[205, 26];text
128;2022-01-13 13:00:55.607000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[523, 587];[98, 5];[205, 26];text
129;2022-01-13 13:01:19.968000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[489, 587];[64, 5];[205, 26];text
130;2022-01-13 13:01:33.221000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[443, 424];[87, 14];[205, 26];text
131;2022-01-13 13:01:41.865000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[421, 435];[65, 25];[205, 26];text
132;2022-01-13 13:01:48.277000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1761, 868];[61, 16];[192, 36];
133;2022-01-13 13:02:00.014000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1797, 868];[0, 0];[0, 0];
134;2022-01-13 13:02:03.192000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[420, 246];[72, 15];[205, 26];text
135;2022-01-13 13:02:25.018000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[333, 597];[12, 9];[14, 14];checkbox
136;2022-01-13 13:02:29.712000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[329, 646];[8, 6];[14, 14];checkbox
137;2022-01-13 13:02:33.024000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[331, 670];[10, 4];[14, 14];checkbox
138;2022-01-13 13:02:38.285000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[328, 663];[7, 7];[14, 14];radio
139;2022-01-13 13:02:42.757000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[326, 716];[5, 8];[14, 14];radio
140;2022-01-13 13:02:43.770000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[330, 664];[9, 8];[14, 14];radio
141;2022-01-13 13:02:51.611000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[334, 683];[13, 11];[14, 14];checkbox
142;2022-01-13 13:03:13.943000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1815, 865];[115, 13];[192, 36];
143;2022-01-13 13:03:20.261000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1852, 874];[0, 0];[0, 0];
144;2022-01-13 13:03:37.542000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[375, 546];[31, 19];[285, 24];
145;2022-01-13 13:03:37.543000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[375, 546];[54, 14];[14, 14];radio
146;2022-01-13 13:03:38.554000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[373, 544];[29, 17];[285, 24];
147;2022-01-13 13:03:38.555000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[373, 544];[52, 12];[14, 14];radio
148;2022-01-13 13:03:39.456000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[343, 565];['', ''];['', ''];
149;2022-01-13 13:03:40.138000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[320, 571];['', ''];['', ''];
150;2022-01-13 13:03:40.511000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[325, 569];[4, 11];[14, 14];radio
151;2022-01-13 13:04:00.293000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[334, 768];[13, 4];[14, 14];radio
152;2022-01-13 13:04:01.446000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[337, 450];['', ''];['', ''];
153;2022-01-13 13:04:03.208000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[330, 450];[9, 6];[14, 14];radio
154;2022-01-13 13:04:15.152000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[393, 555];[49, 12];[183, 24];
155;2022-01-13 13:04:15.154000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[393, 555];[72, 7];[14, 14];radio
156;2022-01-13 13:04:38.668000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[419, 753];[75, 12];[133, 24];
157;2022-01-13 13:04:39.891000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[332, 757];[11, 11];[14, 14];checkbox
158;2022-01-13 13:04:45.538000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[321, 698];[-1, 4];[14, 14];checkbox
159;2022-01-13 13:04:45.979000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[323, 675];[2, 7];[14, 14];checkbox
160;2022-01-13 13:05:12.057000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[422, 781];[78, 14];[222, 24];
161;2022-01-13 13:05:12.060000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[422, 781];[101, 9];[14, 14];checkbox
162;2022-01-13 13:05:25.957000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[414, 749];[70, 18];[994, 24];
163;2022-01-13 13:05:25.960000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[414, 749];[93, 13];[14, 14];radio
164;2022-01-13 13:05:27.268000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1766, 854];[66, 2];[192, 36];
165;2022-01-13 13:05:39.422000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1829, 867];[0, 0];[0, 0];
166;2022-01-13 13:05:59.993000+00:00;gdHoIJg5LC37T9Bq;click;BUTTON;[1764, 765];[47, 20];[192, 36];
167;2022-01-20 12:50:48.539000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[973, 452];['', ''];['', ''];
168;2022-01-20 12:50:49.388000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[634, 562];[121, 15];[205, 26];text
169;2022-01-20 12:50:58.839000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[649, 634];[136, 16];[205, 26];text
170;2022-01-20 12:51:00.800000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[1418, 635];['', ''];['', ''];
171;2022-01-20 12:51:01.044000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[1424, 635];['', ''];['', ''];
172;2022-01-20 12:51:02.294000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[754, 665];['', ''];['', ''];
173;2022-01-20 12:51:02.619000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[755, 665];['', ''];['', ''];
174;2022-01-20 12:51:04.149000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[586, 623];[73, 5];[205, 26];text
175;2022-01-20 12:51:18.702000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[597, 747];[84, 10];[205, 26];text
176;2022-01-20 12:51:25.938000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[617, 632];[104, 14];[205, 26];text
177;2022-01-20 12:51:26.974000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[544, 390];[31, 9];[205, 26];text
178;2022-01-20 12:51:34.196000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[538, 385];[25, 4];[205, 26];text
179;2022-01-20 12:51:40.988000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[543, 312];[30, 2];[205, 26];text
180;2022-01-20 12:51:52.099000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[651, 321];[138, 11];[205, 26];text
181;2022-01-20 12:52:06.144000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[654, 633];[141, 15];[205, 26];text
182;2022-01-20 12:52:11.527000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[613, 478];[100, 2];[205, 26];text
183;2022-01-20 12:52:18.353000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[610, 251];[97, 12];[205, 26];text
184;2022-01-20 12:52:23.154000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[600, 309];[87, -1];[205, 26];text
185;2022-01-20 12:52:34.718000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[588, 483];[75, 7];[205, 26];text
186;2022-01-20 12:52:47.823000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[391, 545];[31, 18];[321, 24];
187;2022-01-20 12:52:47.825000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[391, 545];[54, 13];[14, 14];checkbox
188;2022-01-20 12:52:50.657000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[434, 567];[74, 14];[511, 24];
189;2022-01-20 12:52:50.660000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[434, 567];[97, 9];[14, 14];checkbox
190;2022-01-20 12:52:58.402000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[441, 517];[81, 16];[388, 24];
191;2022-01-20 12:52:58.752000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[394, 519];[34, 18];[388, 24];
192;2022-01-20 12:52:58.754000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[394, 519];[57, 13];[14, 14];checkbox
193;2022-01-20 12:53:00.557000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[438, 517];[78, 16];[388, 24];
194;2022-01-20 12:53:10.147000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[582, 511];[222, 10];[388, 24];
195;2022-01-20 12:53:10.148000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[582, 511];[245, 5];[14, 14];checkbox
196;2022-01-20 12:53:14.969000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[429, 423];[69, 15];[355, 24];
197;2022-01-20 12:53:14.970000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[429, 423];[92, 10];[14, 14];checkbox
198;2022-01-20 12:53:15.891000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[430, 445];[70, 11];[411, 24];
199;2022-01-20 12:53:15.893000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[430, 445];[93, 6];[14, 14];checkbox
200;2022-01-20 12:53:17.035000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[441, 476];[81, 16];[302, 24];
201;2022-01-20 12:53:17.035000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[441, 476];[104, 11];[14, 14];checkbox
202;2022-01-20 12:53:18.676000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[486, 496];[126, 10];[506, 24];
203;2022-01-20 12:53:18.678000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[486, 496];[149, 5];[14, 14];checkbox
204;2022-01-20 12:53:36.474000+00:00;gdHoIJg5LC37T9Bq;click;DIV;[1267, 625];['', ''];['', ''];
205;2022-01-20 12:53:43.829000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[395, 379];[35, 14];[432, 24];
206;2022-01-20 12:53:43.830000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[395, 379];[58, 9];[14, 14];checkbox
207;2022-01-20 12:53:46.060000+00:00;gdHoIJg5LC37T9Bq;click;LABEL;[407, 410];[47, 19];[355, 24];
208;2022-01-20 12:53:46.062000+00:00;gdHoIJg5LC37T9Bq;click;INPUT;[407, 410];[70, 14];[14, 14];checkbox
