;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
28;2022-01-13 12:47:29.055000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[682, 635];['', ''];['', ''];
29;2022-01-13 12:47:33.649000+00:00;7Da8ZFF1+wbmRe8T;click;LABEL;[626, 583];[282, 17];[543, 24];
30;2022-01-13 12:47:33.650000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[626, 583];[305, 12];[14, 14];checkbox
31;2022-01-13 12:47:37.478000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[618, 643];['', ''];['', ''];
32;2022-01-13 12:47:37.926000+00:00;7Da8ZFF1+wbmRe8T;click;LABEL;[592, 634];[248, 16];[335, 24];
33;2022-01-13 12:47:37.927000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[592, 634];[271, 11];[14, 14];checkbox
34;2022-01-13 12:47:38.885000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[342, 634];['', ''];['', ''];
35;2022-01-13 12:47:39.479000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[331, 636];[10, 13];[14, 14];checkbox
36;2022-01-13 12:47:43.815000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[331, 607];[10, 10];[14, 14];checkbox
37;2022-01-13 12:47:48.336000+00:00;7Da8ZFF1+wbmRe8T;click;LABEL;[434, 635];[90, 17];[335, 24];
38;2022-01-13 12:47:48.338000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[434, 635];[113, 12];[14, 14];checkbox
39;2022-01-13 12:47:56.773000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[342, 659];['', ''];['', ''];
40;2022-01-13 12:47:57.657000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[330, 653];[9, 4];[14, 14];checkbox
41;2022-01-13 12:48:07.294000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[328, 754];[7, 11];[14, 14];radio
42;2022-01-13 12:48:07.909000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[337, 774];['', ''];['', ''];
43;2022-01-13 12:48:08.545000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[330, 777];[9, 8];[14, 14];radio
44;2022-01-13 12:48:09.180000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[321, 753];[-1, 10];[14, 14];radio
45;2022-01-13 12:48:09.972000+00:00;7Da8ZFF1+wbmRe8T;click;DIV;[334, 733];['', ''];['', ''];
46;2022-01-13 12:48:10.319000+00:00;7Da8ZFF1+wbmRe8T;click;INPUT;[332, 720];[11, 3];[14, 14];radio
47;2022-01-13 12:48:11.732000+00:00;7Da8ZFF1+wbmRe8T;click;HTML;[1792, 882];['', ''];['', ''];
48;2022-01-13 12:48:12.025000+00:00;7Da8ZFF1+wbmRe8T;click;BUTTON;[1794, 907];[94, 21];[192, 36];
49;2022-01-13 12:49:01.344000+00:00;7Da8ZFF1+wbmRe8T;click;BUTTON;[2272, 1125];[2273, 2006];[0, 0];
