;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
25;2022-01-13 13:02:33.343000+00:00;bxg52nXuYrIm36wA;click;INPUT;[912, 699];[271, 9];[14, 14];radio
26;2022-01-13 13:02:47.914000+00:00;bxg52nXuYrIm36wA;click;DIV;[1062, 769];['', ''];['', ''];
27;2022-01-13 13:03:03.500000+00:00;bxg52nXuYrIm36wA;click;INPUT;[652, 918];[11, 13];[14, 14];checkbox
28;2022-01-13 13:03:05.873000+00:00;bxg52nXuYrIm36wA;click;INPUT;[655, 839];[14, 12];[14, 14];checkbox
29;2022-01-13 13:03:30.866000+00:00;bxg52nXuYrIm36wA;click;DIV;[735, 923];['', ''];['', ''];
30;2022-01-13 13:03:31.464000+00:00;bxg52nXuYrIm36wA;click;LABEL;[713, 907];[49, 7];[584, 24];
31;2022-01-13 13:03:31.465000+00:00;bxg52nXuYrIm36wA;click;INPUT;[713, 907];[72, 2];[14, 14];checkbox
32;2022-01-13 13:03:31.982000+00:00;bxg52nXuYrIm36wA;click;INPUT;[648, 863];[7, 10];[14, 14];checkbox
33;2022-01-13 13:03:38.319000+00:00;bxg52nXuYrIm36wA;click;DIV;[937, 1026];['', ''];['', ''];
34;2022-01-13 13:03:50.763000+00:00;bxg52nXuYrIm36wA;click;DIV;[760, 1022];['', ''];['', ''];
35;2022-01-13 13:04:12.192000+00:00;bxg52nXuYrIm36wA;click;DIV;[647, 1070];['', ''];['', ''];
36;2022-01-13 13:04:12.549000+00:00;bxg52nXuYrIm36wA;click;INPUT;[655, 1082];[14, 9];[14, 14];radio
37;2022-01-13 13:04:13.731000+00:00;bxg52nXuYrIm36wA;click;BUTTON;[2481, 1273];[141, 31];[192, 36];
38;2022-01-13 13:04:21.535000+00:00;bxg52nXuYrIm36wA;click;LABEL;[731, 836];[17, 13];[66, 36];
39;2022-01-13 13:04:21.536000+00:00;bxg52nXuYrIm36wA;click;INPUT;[731, 836];[17, 14];[13, 13];radio
40;2022-01-13 13:04:23.563000+00:00;bxg52nXuYrIm36wA;click;BUTTON;[2483, 1257];[2483, 2008];[0, 0];
41;2022-01-13 13:04:48.880000+00:00;bxg52nXuYrIm36wA;click;DIV;[1205, 632];['', ''];['', ''];
42;2022-01-13 13:04:52.804000+00:00;bxg52nXuYrIm36wA;click;DIV;[642, 193];['', ''];['', ''];
43;2022-01-13 13:04:53.090000+00:00;bxg52nXuYrIm36wA;click;DIV;[642, 193];['', ''];['', ''];
44;2022-01-13 13:04:54.581000+00:00;bxg52nXuYrIm36wA;click;LABEL;[724, 240];[60, 11];[559, 24];
45;2022-01-13 13:04:54.582000+00:00;bxg52nXuYrIm36wA;click;INPUT;[724, 240];[83, 6];[14, 14];radio
46;2022-01-13 13:04:59.773000+00:00;bxg52nXuYrIm36wA;click;LABEL;[699, 271];[35, 16];[778, 24];
47;2022-01-13 13:04:59.774000+00:00;bxg52nXuYrIm36wA;click;INPUT;[699, 271];[58, 11];[14, 14];radio
48;2022-01-13 13:05:03.219000+00:00;bxg52nXuYrIm36wA;click;DIV;[990, 179];['', ''];['', ''];
49;2022-01-13 13:05:23.368000+00:00;bxg52nXuYrIm36wA;click;LABEL;[805, 292];[141, 11];[721, 24];
50;2022-01-13 13:05:23.369000+00:00;bxg52nXuYrIm36wA;click;INPUT;[805, 292];[164, 6];[14, 14];radio
51;2022-01-13 13:05:34.946000+00:00;bxg52nXuYrIm36wA;click;LABEL;[710, 392];[46, 17];[281, 24];
52;2022-01-13 13:05:35.526000+00:00;bxg52nXuYrIm36wA;click;INPUT;[642, 392];[1, 12];[14, 14];checkbox
53;2022-01-13 13:05:36.129000+00:00;bxg52nXuYrIm36wA;click;INPUT;[649, 415];[8, 9];[14, 14];checkbox
54;2022-01-13 13:05:36.560000+00:00;bxg52nXuYrIm36wA;click;INPUT;[647, 388];[6, 8];[14, 14];checkbox
55;2022-01-13 13:05:36.962000+00:00;bxg52nXuYrIm36wA;click;INPUT;[647, 412];[6, 6];[14, 14];checkbox
56;2022-01-13 13:05:37.296000+00:00;bxg52nXuYrIm36wA;click;INPUT;[648, 436];[7, 4];[14, 14];checkbox
57;2022-01-13 13:05:37.632000+00:00;bxg52nXuYrIm36wA;click;INPUT;[647, 464];[6, 6];[14, 14];checkbox
58;2022-01-13 13:05:37.976000+00:00;bxg52nXuYrIm36wA;click;DIV;[646, 485];['', ''];['', ''];
59;2022-01-13 13:05:38.262000+00:00;bxg52nXuYrIm36wA;click;DIV;[646, 501];['', ''];['', ''];
60;2022-01-13 13:05:38.536000+00:00;bxg52nXuYrIm36wA;click;INPUT;[653, 495];[12, 11];[14, 14];checkbox
61;2022-01-13 13:05:39.166000+00:00;bxg52nXuYrIm36wA;click;INPUT;[645, 520];[4, 10];[14, 14];checkbox
62;2022-01-13 13:05:39.609000+00:00;bxg52nXuYrIm36wA;click;INPUT;[650, 540];[9, 4];[14, 14];checkbox
63;2022-01-13 13:05:40.183000+00:00;bxg52nXuYrIm36wA;click;INPUT;[652, 417];[11, 11];[14, 14];checkbox
64;2022-01-13 13:05:40.549000+00:00;bxg52nXuYrIm36wA;click;INPUT;[645, 382];[4, 2];[14, 14];checkbox
65;2022-01-13 13:05:41.183000+00:00;bxg52nXuYrIm36wA;click;INPUT;[653, 389];[12, 9];[14, 14];checkbox
66;2022-01-13 13:05:41.595000+00:00;bxg52nXuYrIm36wA;click;INPUT;[651, 415];[10, 9];[14, 14];checkbox
67;2022-01-13 13:05:41.922000+00:00;bxg52nXuYrIm36wA;click;INPUT;[650, 442];[9, 10];[14, 14];checkbox
68;2022-01-13 13:05:42.242000+00:00;bxg52nXuYrIm36wA;click;INPUT;[647, 471];[6, 13];[14, 14];checkbox
69;2022-01-13 13:05:42.572000+00:00;bxg52nXuYrIm36wA;click;DIV;[647, 499];['', ''];['', ''];
70;2022-01-13 13:05:43.025000+00:00;bxg52nXuYrIm36wA;click;INPUT;[650, 516];[9, 6];[14, 14];checkbox
71;2022-01-13 13:05:43.306000+00:00;bxg52nXuYrIm36wA;click;INPUT;[656, 496];[15, 12];[14, 14];checkbox
72;2022-01-13 13:05:43.665000+00:00;bxg52nXuYrIm36wA;click;INPUT;[653, 540];[12, 4];[14, 14];checkbox
73;2022-01-13 13:05:44.673000+00:00;bxg52nXuYrIm36wA;click;LABEL;[831, 382];[167, 7];[281, 24];
74;2022-01-13 13:05:55.213000+00:00;bxg52nXuYrIm36wA;click;DIV;[996, 318];['', ''];['', ''];
75;2022-01-13 13:06:03.812000+00:00;bxg52nXuYrIm36wA;click;INPUT;[653, 388];[12, 8];[14, 14];checkbox
76;2022-01-13 13:06:08.648000+00:00;bxg52nXuYrIm36wA;click;DIV;[896, 408];['', ''];['', ''];
77;2022-01-13 13:06:18.125000+00:00;bxg52nXuYrIm36wA;click;INPUT;[646, 415];[5, 9];[14, 14];checkbox
78;2022-01-13 13:06:28.060000+00:00;bxg52nXuYrIm36wA;click;LABEL;[1061, 469];[397, 16];[698, 24];
79;2022-01-13 13:06:28.061000+00:00;bxg52nXuYrIm36wA;click;INPUT;[1061, 469];[420, 11];[14, 14];checkbox
80;2022-01-13 13:06:40.181000+00:00;bxg52nXuYrIm36wA;click;LABEL;[721, 441];[57, 14];[419, 24];
81;2022-01-13 13:06:40.182000+00:00;bxg52nXuYrIm36wA;click;INPUT;[721, 441];[80, 9];[14, 14];checkbox
82;2022-01-13 13:06:54.243000+00:00;bxg52nXuYrIm36wA;click;INPUT;[656, 383];[15, 3];[14, 14];checkbox
83;2022-01-13 13:07:05.811000+00:00;bxg52nXuYrIm36wA;click;INPUT;[865, 420];[32, 11];[185, 26];text
84;2022-01-13 13:07:06.470000+00:00;bxg52nXuYrIm36wA;click;DIV;[1107, 354];['', ''];['', ''];
85;2022-01-13 13:07:32.854000+00:00;bxg52nXuYrIm36wA;click;NULL;[482, 643];['', ''];['', ''];
86;2022-01-13 13:07:41.109000+00:00;bxg52nXuYrIm36wA;click;DIV;[1028, 566];['', ''];['', ''];
87;2022-01-13 13:07:41.263000+00:00;bxg52nXuYrIm36wA;click;DIV;[1028, 566];['', ''];['', ''];
88;2022-01-13 13:07:42.392000+00:00;bxg52nXuYrIm36wA;click;DIV;[628, 624];['', ''];['', ''];
89;2022-01-13 13:07:43.923000+00:00;bxg52nXuYrIm36wA;click;DIV;[833, 621];['', ''];['', ''];
90;2022-01-13 13:07:53.401000+00:00;bxg52nXuYrIm36wA;click;DIV;[1064, 640];['', ''];['', ''];
91;2022-01-13 13:07:55.194000+00:00;bxg52nXuYrIm36wA;click;DIV;[1078, 623];['', ''];['', ''];
92;2022-01-13 13:07:55.366000+00:00;bxg52nXuYrIm36wA;click;DIV;[1078, 623];['', ''];['', ''];
93;2022-01-13 13:07:56.883000+00:00;bxg52nXuYrIm36wA;click;DIV;[1040, 617];['', ''];['', ''];
94;2022-01-13 13:07:57.039000+00:00;bxg52nXuYrIm36wA;click;DIV;[1040, 617];['', ''];['', ''];
95;2022-01-13 13:07:58.763000+00:00;bxg52nXuYrIm36wA;click;DIV;[1042, 617];['', ''];['', ''];
96;2022-01-13 13:08:45.496000+00:00;bxg52nXuYrIm36wA;click;DIV;[659, 628];['', ''];['', ''];
97;2022-01-13 13:08:49.183000+00:00;bxg52nXuYrIm36wA;click;LI;[1182, 645];['', ''];['', ''];
98;2022-01-13 13:09:00.996000+00:00;bxg52nXuYrIm36wA;click;INPUT;[923, 624];[90, 15];[185, 26];text
99;2022-01-13 13:09:26.603000+00:00;bxg52nXuYrIm36wA;click;INPUT;[907, 620];[74, 11];[185, 26];text
100;2022-01-13 13:09:39.682000+00:00;bxg52nXuYrIm36wA;click;INPUT;[877, 703];[44, 23];[185, 26];text
101;2022-01-13 13:09:40.756000+00:00;bxg52nXuYrIm36wA;click;INPUT;[870, 764];[37, 13];[185, 26];text
102;2022-01-13 13:10:02.710000+00:00;bxg52nXuYrIm36wA;click;DIV;[1216, 811];['', ''];['', ''];
103;2022-01-13 13:10:21.026000+00:00;bxg52nXuYrIm36wA;click;INPUT;[945, 764];[112, 13];[185, 26];text
104;2022-01-13 13:10:23.150000+00:00;bxg52nXuYrIm36wA;click;INPUT;[847, 752];[14, 1];[185, 26];text
105;2022-01-13 13:10:23.290000+00:00;bxg52nXuYrIm36wA;click;INPUT;[847, 752];[14, 1];[185, 26];text
106;2022-01-13 13:10:23.420000+00:00;bxg52nXuYrIm36wA;click;INPUT;[847, 752];[14, 1];[185, 26];text
107;2022-01-13 13:10:28.286000+00:00;bxg52nXuYrIm36wA;click;DIV;[1097, 776];['', ''];['', ''];
108;2022-01-13 13:10:35.100000+00:00;bxg52nXuYrIm36wA;click;LI;[1025, 805];['', ''];['', ''];
109;2022-01-13 13:10:48.721000+00:00;bxg52nXuYrIm36wA;click;DIV;[1093, 755];['', ''];['', ''];
110;2022-01-13 13:11:32.746000+00:00;bxg52nXuYrIm36wA;click;DIV;[1112, 767];['', ''];['', ''];
111;2022-01-13 13:11:33.895000+00:00;bxg52nXuYrIm36wA;click;DIV;[720, 793];['', ''];['', ''];
112;2022-01-13 13:11:50.885000+00:00;bxg52nXuYrIm36wA;click;INPUT;[933, 761];[100, 15];[185, 26];text
113;2022-01-13 13:11:53.194000+00:00;bxg52nXuYrIm36wA;click;INPUT;[954, 831];[121, 14];[185, 26];text
114;2022-01-13 13:11:57.505000+00:00;bxg52nXuYrIm36wA;click;LI;[1229, 805];['', ''];['', ''];
115;2022-01-13 13:11:58.236000+00:00;bxg52nXuYrIm36wA;click;DIV;[1061, 840];['', ''];['', ''];
116;2022-01-13 13:11:58.384000+00:00;bxg52nXuYrIm36wA;click;DIV;[1061, 840];['', ''];['', ''];
117;2022-01-13 13:11:58.522000+00:00;bxg52nXuYrIm36wA;click;DIV;[1061, 840];['', ''];['', ''];
118;2022-01-13 13:11:58.941000+00:00;bxg52nXuYrIm36wA;click;DIV;[1161, 842];['', ''];['', ''];
119;2022-01-13 13:12:10.454000+00:00;bxg52nXuYrIm36wA;click;INPUT;[925, 834];[92, 17];[185, 26];text
120;2022-01-13 13:12:12.080000+00:00;bxg52nXuYrIm36wA;click;INPUT;[841, 830];[8, 13];[185, 26];text
121;2022-01-13 13:12:16.994000+00:00;bxg52nXuYrIm36wA;click;DIV;[923, 919];['', ''];['', ''];
122;2022-01-13 13:12:17.363000+00:00;bxg52nXuYrIm36wA;click;INPUT;[934, 904];[101, 16];[185, 26];text
123;2022-01-13 13:12:25.134000+00:00;bxg52nXuYrIm36wA;click;INPUT;[880, 1031];[47, 24];[185, 26];text
124;2022-01-13 13:12:25.958000+00:00;bxg52nXuYrIm36wA;click;INPUT;[840, 1020];[7, 13];[185, 26];text
125;2022-01-13 13:12:27.297000+00:00;bxg52nXuYrIm36wA;click;INPUT;[995, 1017];[162, 10];[185, 26];text
126;2022-01-13 13:12:28.298000+00:00;bxg52nXuYrIm36wA;click;DIV;[987, 1053];['', ''];['', ''];
127;2022-01-13 13:12:54.850000+00:00;bxg52nXuYrIm36wA;click;DIV;[1815, 1077];['', ''];['', ''];
128;2022-01-13 13:13:04.990000+00:00;bxg52nXuYrIm36wA;click;DIV;[1314, 1068];['', ''];['', ''];
129;2022-01-13 13:14:15.973000+00:00;bxg52nXuYrIm36wA;click;DIV;[846, 415];['', ''];['', ''];
130;2022-01-13 13:14:47.715000+00:00;bxg52nXuYrIm36wA;click;NULL;[487, 1045];['', ''];['', ''];
131;2022-01-13 13:14:59.124000+00:00;bxg52nXuYrIm36wA;click;DIV;[1259, 497];['', ''];['', ''];
132;2022-01-13 13:14:59.658000+00:00;bxg52nXuYrIm36wA;click;DIV;[1241, 497];['', ''];['', ''];
133;2022-01-13 13:15:01.283000+00:00;bxg52nXuYrIm36wA;click;DIV;[1364, 486];['', ''];['', ''];
134;2022-01-13 13:15:09.072000+00:00;bxg52nXuYrIm36wA;click;P;[688, 549];['', ''];['', ''];
135;2022-01-13 13:15:09.181000+00:00;bxg52nXuYrIm36wA;click;P;[688, 549];['', ''];['', ''];
136;2022-01-13 13:15:48.767000+00:00;bxg52nXuYrIm36wA;click;DIV;[1070, 585];['', ''];['', ''];
137;2022-01-13 13:15:55.160000+00:00;bxg52nXuYrIm36wA;click;DIV;[899, 650];['', ''];['', ''];
138;2022-01-13 13:16:58.042000+00:00;bxg52nXuYrIm36wA;click;LABEL;[1051, 641];[371, 8];[511, 24];
139;2022-01-13 13:16:58.043000+00:00;bxg52nXuYrIm36wA;click;INPUT;[1051, 641];[410, 1109];[14, 14];checkbox
140;2022-01-13 13:17:00.375000+00:00;bxg52nXuYrIm36wA;click;LABEL;[983, 892];[303, 11];[388, 24];
141;2022-01-13 13:17:07.384000+00:00;bxg52nXuYrIm36wA;click;INPUT;[648, 440];[7, 8];[14, 14];checkbox
142;2022-01-13 13:17:11.314000+00:00;bxg52nXuYrIm36wA;click;DIV;[1017, 711];['', ''];['', ''];
143;2022-01-13 13:17:11.509000+00:00;bxg52nXuYrIm36wA;click;DIV;[1014, 711];['', ''];['', ''];
144;2022-01-13 13:17:11.750000+00:00;bxg52nXuYrIm36wA;click;LABEL;[974, 712];[294, 5];[321, 24];
145;2022-01-13 13:17:11.924000+00:00;bxg52nXuYrIm36wA;click;LABEL;[974, 712];[294, 5];[321, 24];
146;2022-01-13 13:17:11.924000+00:00;bxg52nXuYrIm36wA;click;INPUT;[974, 712];[333, 1106];[14, 14];checkbox
147;2022-01-13 13:17:12.051000+00:00;bxg52nXuYrIm36wA;click;LABEL;[974, 712];[294, 5];[321, 24];
148;2022-01-13 13:17:12.052000+00:00;bxg52nXuYrIm36wA;click;INPUT;[974, 712];[333, 1106];[14, 14];checkbox
149;2022-01-13 13:17:12.371000+00:00;bxg52nXuYrIm36wA;click;LABEL;[983, 696];[303, 15];[388, 24];
150;2022-01-13 13:17:12.677000+00:00;bxg52nXuYrIm36wA;click;LABEL;[983, 696];[303, 15];[388, 24];
151;2022-01-13 13:17:12.823000+00:00;bxg52nXuYrIm36wA;click;LABEL;[983, 696];[303, 15];[388, 24];
152;2022-01-13 13:17:12.954000+00:00;bxg52nXuYrIm36wA;click;LABEL;[983, 696];[303, 15];[388, 24];
153;2022-01-13 13:17:13.256000+00:00;bxg52nXuYrIm36wA;click;LABEL;[982, 696];[302, 15];[388, 24];
154;2022-01-13 13:17:13.696000+00:00;bxg52nXuYrIm36wA;click;LABEL;[982, 696];[302, 15];[388, 24];
155;2022-01-13 13:17:16.576000+00:00;bxg52nXuYrIm36wA;click;INPUT;[649, 538];[8, 6];[14, 14];checkbox
156;2022-01-13 13:17:16.986000+00:00;bxg52nXuYrIm36wA;click;LABEL;[852, 549];[188, 22];[419, 24];
157;2022-01-13 13:17:16.987000+00:00;bxg52nXuYrIm36wA;click;INPUT;[852, 549];[211, 17];[14, 14];checkbox
158;2022-01-13 13:17:17.903000+00:00;bxg52nXuYrIm36wA;click;LABEL;[723, 539];[59, 12];[419, 24];
159;2022-01-13 13:17:17.904000+00:00;bxg52nXuYrIm36wA;click;INPUT;[723, 539];[82, 7];[14, 14];checkbox
160;2022-01-13 13:18:10.042000+00:00;bxg52nXuYrIm36wA;click;INPUT;[663, 685];[6, -1];[14, 14];checkbox
161;2022-01-13 13:18:10.392000+00:00;bxg52nXuYrIm36wA;click;INPUT;[663, 711];[6, -1];[14, 14];checkbox
162;2022-01-13 13:18:10.726000+00:00;bxg52nXuYrIm36wA;click;DIV;[659, 734];['', ''];['', ''];
163;2022-01-13 13:18:11.008000+00:00;bxg52nXuYrIm36wA;click;INPUT;[661, 749];[4, 11];[14, 14];checkbox
164;2022-01-13 13:18:11.384000+00:00;bxg52nXuYrIm36wA;click;DIV;[661, 763];['', ''];['', ''];
165;2022-01-13 13:18:11.812000+00:00;bxg52nXuYrIm36wA;click;DIV;[664, 789];['', ''];['', ''];
166;2022-01-13 13:18:12.210000+00:00;bxg52nXuYrIm36wA;click;INPUT;[665, 775];[8, 11];[14, 14];checkbox
167;2022-01-13 13:18:12.546000+00:00;bxg52nXuYrIm36wA;click;INPUT;[665, 747];[8, 9];[14, 14];checkbox
168;2022-01-13 13:18:12.987000+00:00;bxg52nXuYrIm36wA;click;INPUT;[666, 720];[9, 8];[14, 14];checkbox
169;2022-01-13 13:18:13.307000+00:00;bxg52nXuYrIm36wA;click;INPUT;[662, 695];[5, 9];[14, 14];checkbox
170;2022-01-13 13:18:13.892000+00:00;bxg52nXuYrIm36wA;click;INPUT;[663, 768];[6, 4];[14, 14];checkbox
171;2022-01-13 13:18:14.693000+00:00;bxg52nXuYrIm36wA;click;DIV;[845, 592];['', ''];['', ''];
172;2022-01-13 13:18:14.967000+00:00;bxg52nXuYrIm36wA;click;DIV;[845, 592];['', ''];['', ''];
173;2022-01-13 13:18:15.124000+00:00;bxg52nXuYrIm36wA;click;DIV;[845, 592];['', ''];['', ''];
174;2022-01-13 13:18:15.573000+00:00;bxg52nXuYrIm36wA;click;DIV;[957, 604];['', ''];['', ''];
175;2022-01-13 13:20:23.358000+00:00;bxg52nXuYrIm36wA;click;DIV;[1182, 564];['', ''];['', ''];
176;2022-01-13 13:20:23.483000+00:00;bxg52nXuYrIm36wA;click;DIV;[1182, 564];['', ''];['', ''];
177;2022-01-13 13:21:08.715000+00:00;bxg52nXuYrIm36wA;click;DIV;[962, 563];['', ''];['', ''];
178;2022-01-13 13:21:20.638000+00:00;bxg52nXuYrIm36wA;click;DIV;[1751, 356];['', ''];['', ''];
179;2022-01-13 13:21:20.784000+00:00;bxg52nXuYrIm36wA;click;DIV;[1751, 356];['', ''];['', ''];
180;2022-01-13 13:21:45.176000+00:00;bxg52nXuYrIm36wA;click;LABEL;[1203, 732];[523, 8];[755, 24];
181;2022-01-13 13:21:45.177000+00:00;bxg52nXuYrIm36wA;click;INPUT;[1203, 732];[562, 1109];[14, 14];checkbox
182;2022-01-13 13:21:48.916000+00:00;bxg52nXuYrIm36wA;click;INPUT;[648, 565];[7, 7];[14, 14];checkbox
183;2022-01-13 13:21:49.297000+00:00;bxg52nXuYrIm36wA;click;INPUT;[644, 535];[3, 3];[14, 14];checkbox
184;2022-01-13 13:21:51.426000+00:00;bxg52nXuYrIm36wA;click;INPUT;[789, 645];[148, 1113];[14, 14];checkbox
185;2022-01-13 13:21:51.426000+00:00;bxg52nXuYrIm36wA;click;LABEL;[789, 645];[109, 12];[511, 24];
186;2022-01-13 13:21:52.728000+00:00;bxg52nXuYrIm36wA;click;INPUT;[651, 539];[10, 7];[14, 14];checkbox
187;2022-01-13 13:21:56.352000+00:00;bxg52nXuYrIm36wA;click;INPUT;[666, 946];[9, 8];[14, 14];checkbox
188;2022-01-13 13:21:58.137000+00:00;bxg52nXuYrIm36wA;click;INPUT;[671, 1002];[14, 12];[14, 14];checkbox
189;2022-01-13 13:21:58.574000+00:00;bxg52nXuYrIm36wA;click;DIV;[659, 936];['', ''];['', ''];
190;2022-01-13 13:21:58.979000+00:00;bxg52nXuYrIm36wA;click;DIV;[670, 957];['', ''];['', ''];
191;2022-01-13 13:21:59.334000+00:00;bxg52nXuYrIm36wA;click;INPUT;[666, 947];[9, 9];[14, 14];checkbox
192;2022-01-13 13:22:23.062000+00:00;bxg52nXuYrIm36wA;click;INPUT;[670, 1093];[13, 3];[14, 14];checkbox
193;2022-01-13 13:22:33.546000+00:00;bxg52nXuYrIm36wA;click;INPUT;[665, 1020];[8, 8];[14, 14];checkbox
194;2022-01-13 13:22:44.794000+00:00;bxg52nXuYrIm36wA;click;INPUT;[668, 791];[11, 1];[14, 14];checkbox
195;2022-01-13 13:23:25.717000+00:00;bxg52nXuYrIm36wA;click;INPUT;[666, 986];[9, 9];[14, 14];checkbox
196;2022-01-13 13:23:27.242000+00:00;bxg52nXuYrIm36wA;click;INPUT;[666, 866];[9, 6];[14, 14];checkbox
197;2022-01-13 13:23:27.874000+00:00;bxg52nXuYrIm36wA;click;INPUT;[662, 944];[5, 6];[14, 14];checkbox
198;2022-01-13 13:23:28.710000+00:00;bxg52nXuYrIm36wA;click;LI;[648, 993];['', ''];['', ''];
199;2022-01-13 13:23:29.169000+00:00;bxg52nXuYrIm36wA;click;INPUT;[660, 999];[3, 0];[14, 14];checkbox
200;2022-01-13 13:23:31.255000+00:00;bxg52nXuYrIm36wA;click;INPUT;[657, 942];[-1, 8];[14, 14];checkbox
201;2022-01-13 13:23:31.737000+00:00;bxg52nXuYrIm36wA;click;INPUT;[661, 1014];[4, 2];[14, 14];checkbox
202;2022-01-13 13:23:32.888000+00:00;bxg52nXuYrIm36wA;click;INPUT;[659, 905];[2, 6];[14, 14];checkbox
203;2022-01-13 13:23:33.674000+00:00;bxg52nXuYrIm36wA;click;INPUT;[662, 858];[5, 11];[14, 14];checkbox
204;2022-01-13 13:23:34.687000+00:00;bxg52nXuYrIm36wA;click;INPUT;[662, 912];[5, 4];[14, 14];checkbox
205;2022-01-13 13:23:35.288000+00:00;bxg52nXuYrIm36wA;click;INPUT;[663, 986];[6, 0];[14, 14];checkbox
206;2022-01-13 13:23:38.138000+00:00;bxg52nXuYrIm36wA;click;DIV;[806, 842];['', ''];['', ''];
207;2022-01-13 13:23:38.288000+00:00;bxg52nXuYrIm36wA;click;DIV;[806, 842];['', ''];['', ''];
208;2022-01-13 13:23:38.594000+00:00;bxg52nXuYrIm36wA;click;DIV;[806, 842];['', ''];['', ''];
209;2022-01-13 13:23:53.176000+00:00;bxg52nXuYrIm36wA;click;DIV;[738, 845];['', ''];['', ''];
210;2022-01-13 13:23:53.639000+00:00;bxg52nXuYrIm36wA;click;DIV;[737, 860];['', ''];['', ''];
211;2022-01-13 13:23:54.388000+00:00;bxg52nXuYrIm36wA;click;INPUT;[649, 922];[8, 8];[14, 14];radio
212;2022-01-13 13:24:22.206000+00:00;bxg52nXuYrIm36wA;click;DIV;[1604, 696];['', ''];['', ''];
213;2022-01-13 13:24:22.395000+00:00;bxg52nXuYrIm36wA;click;DIV;[1604, 696];['', ''];['', ''];
214;2022-01-13 13:24:23.243000+00:00;bxg52nXuYrIm36wA;click;LABEL;[660, 755];[20, 25];[73, 36];
215;2022-01-13 13:24:23.244000+00:00;bxg52nXuYrIm36wA;click;INPUT;[660, 755];[20, 26];[13, 13];radio
216;2022-01-13 13:24:28.774000+00:00;bxg52nXuYrIm36wA;click;DIV;[1641, 688];['', ''];['', ''];
217;2022-01-13 13:24:47.433000+00:00;bxg52nXuYrIm36wA;click;LABEL;[763, 753];[49, 23];[66, 36];
218;2022-01-13 13:24:47.434000+00:00;bxg52nXuYrIm36wA;click;INPUT;[763, 753];[49, 24];[13, 13];radio
