;time;token;event;nodeName;global_position;local_position;local_dimensions;nodeType
89;2022-01-13 13:05:27.156000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[405, 621];[11, 11];[66, 36];
90;2022-01-13 13:05:27.158000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[405, 621];[11, 12];[13, 13];radio
91;2022-01-13 13:05:33.413000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[370, 654];[50, 15];[73, 36];
92;2022-01-13 13:05:33.414000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[370, 654];[50, 16];[13, 13];radio
93;2022-01-13 13:05:43.818000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[331, 837];[11, 18];[73, 36];
94;2022-01-13 13:05:43.819000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[331, 837];[11, 19];[13, 13];radio
95;2022-01-13 13:05:45.791000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1782, 930];[82, 4];[192, 36];
96;2022-01-13 13:07:14.890000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1835, 940];[1835, 4059];[0, 0];
97;2022-01-13 13:07:28.314000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[448, 239];[54, 9];[66, 36];
98;2022-01-13 13:07:28.315000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[448, 239];[54, 10];[13, 13];radio
99;2022-01-13 13:07:37.648000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[350, 633];[30, 19];[73, 36];
100;2022-01-13 13:07:37.649000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[350, 633];[30, 20];[13, 13];radio
101;2022-01-13 13:07:47.581000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[381, 457];[61, 23];[73, 36];
102;2022-01-13 13:07:47.582000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[381, 457];[61, 24];[13, 13];radio
103;2022-01-13 13:07:51.831000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[338, 505];[18, 11];[73, 36];
104;2022-01-13 13:07:51.832000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[338, 505];[18, 12];[13, 13];radio
105;2022-01-13 13:07:58.625000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[423, 609];[101, 10];[185, 26];text
106;2022-01-13 13:08:21.162000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[977, 616];[120, 17];[185, 26];text
107;2022-01-13 13:08:36.800000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[400, 614];[78, 15];[185, 26];text
108;2022-01-13 13:08:46.046000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[335, 576];[14, 2];[14, 14];checkbox
109;2022-01-13 13:08:46.846000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[328, 611];[7, 11];[14, 14];checkbox
110;2022-01-13 13:08:47.303000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[327, 635];[6, 9];[14, 14];checkbox
111;2022-01-13 13:09:07.649000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[328, 841];[7, 6];[14, 14];radio
112;2022-01-13 13:09:09.160000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1734, 950];[34, 24];[192, 36];
113;2022-01-13 13:09:14.135000+00:00;5TvQCOwFyJkBKnis;click;DIV;[338, 736];['', ''];['', ''];
114;2022-01-13 13:09:36.239000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[455, 265];[111, 10];[181, 24];
115;2022-01-13 13:09:36.241000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[455, 265];[134, 5];[14, 14];radio
116;2022-01-13 13:09:39.396000+00:00;5TvQCOwFyJkBKnis;click;BODY;[105, 120];['', ''];['', ''];
117;2022-01-13 13:09:58.530000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[101, 604];[5, 6];[95, 24];
118;2022-01-13 13:09:58.531000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[101, 604];[28, 1];[14, 14];radio
119;2022-01-13 13:10:08.110000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[192, 454];[46, 9];[66, 36];
120;2022-01-13 13:10:08.111000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[192, 454];[46, 10];[13, 13];radio
121;2022-01-13 13:10:14.324000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[187, 646];[41, 21];[66, 36];
122;2022-01-13 13:10:14.325000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[187, 646];[41, 22];[13, 13];radio
123;2022-01-13 13:10:29.034000+00:00;5TvQCOwFyJkBKnis;click;DIV;[92, 611];['', ''];['', ''];
124;2022-01-13 13:10:30.027000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[82, 611];[9, 2];[14, 14];radio
125;2022-01-13 13:10:35.430000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[80, 668];[7, 13];[14, 14];checkbox
126;2022-01-13 13:10:38.819000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[74, 642];[1, 13];[14, 14];checkbox
127;2022-01-13 13:10:42.013000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[81, 691];[8, 10];[14, 14];checkbox
128;2022-01-13 13:10:48.732000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[82, 754];[9, 14];[14, 14];radio
129;2022-01-13 13:10:49.811000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[879, 930];[35, 21];[192, 36];
130;2022-01-13 13:10:56.373000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1806, 949];[1806, 2016];[0, 0];
131;2022-01-13 13:11:07.570000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[325, 295];[4, 9];[14, 14];radio
132;2022-01-13 13:11:08.322000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[333, 239];[12, 5];[14, 14];radio
133;2022-01-13 13:11:09.239000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[328, 295];[7, 9];[14, 14];radio
134;2022-01-13 13:11:14.763000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[336, 509];[15, 3];[14, 14];checkbox
135;2022-01-13 13:11:17.947000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[326, 564];[5, 6];[14, 14];checkbox
136;2022-01-13 13:11:30.578000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[593, 336];[80, 27];[185, 26];text
137;2022-01-13 13:12:53.907000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[634, 828];[121, 21];[185, 26];text
138;2022-01-13 13:12:59.919000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[649, 691];[136, 3];[185, 26];text
139;2022-01-13 13:13:12.692000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[385, 517];[25, 10];[321, 24];
140;2022-01-13 13:13:12.693000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[385, 517];[64, 1111];[14, 14];checkbox
141;2022-01-13 13:13:17.115000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[352, 295];[15, 9];[14, 14];checkbox
142;2022-01-13 13:13:18.068000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[345, 312];[8, 0];[14, 14];checkbox
143;2022-01-13 13:13:19.035000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[348, 347];[11, 9];[14, 14];checkbox
144;2022-01-13 13:13:19.612000+00:00;5TvQCOwFyJkBKnis;click;DIV;[353, 371];['', ''];['', ''];
145;2022-01-13 13:13:20.693000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[347, 372];[10, 8];[14, 14];checkbox
146;2022-01-13 13:13:22.557000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[342, 461];[5, 14];[14, 14];checkbox
147;2022-01-13 13:13:23.138000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[348, 474];[11, 1];[14, 14];checkbox
148;2022-01-13 13:13:24.387000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[351, 507];[14, 8];[14, 14];checkbox
149;2022-01-13 13:13:25.226000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 536];[12, 11];[14, 14];checkbox
150;2022-01-13 13:13:31.090000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[347, 555];[10, 4];[14, 14];checkbox
151;2022-01-13 13:13:33.584000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 445];[12, 11];[14, 14];checkbox
152;2022-01-13 13:13:34.351000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[348, 473];[11, 13];[14, 14];checkbox
153;2022-01-13 13:13:35.441000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[348, 499];[11, 13];[14, 14];checkbox
154;2022-01-13 13:13:36.335000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[347, 520];[10, 8];[14, 14];checkbox
155;2022-01-13 13:13:39.442000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[341, 542];[4, 4];[14, 14];checkbox
156;2022-01-13 13:13:42.680000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[351, 530];[14, 9];[14, 14];checkbox
157;2022-01-13 13:13:44.400000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[350, 549];[13, 2];[14, 14];checkbox
158;2022-01-13 13:13:46.633000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 582];[12, 9];[14, 14];checkbox
159;2022-01-13 13:13:50.180000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[337, 631];[-1, 6];[14, 14];checkbox
160;2022-01-13 13:13:53.617000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[347, 518];[10, 10];[14, 14];checkbox
161;2022-01-13 13:14:05.529000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[347, 591];[10, 5];[14, 14];checkbox
162;2022-01-13 13:14:06.227000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[346, 619];[9, 7];[14, 14];checkbox
163;2022-01-13 13:14:12.150000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[338, 543];[1, 9];[14, 14];checkbox
164;2022-01-13 13:14:17.090000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[343, 503];[6, 8];[14, 14];checkbox
165;2022-01-13 13:14:18.089000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[348, 520];[11, -1];[14, 14];checkbox
166;2022-01-13 13:14:19.655000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[345, 556];[8, 9];[14, 14];checkbox
167;2022-01-13 13:14:30.704000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 494];[12, 12];[14, 14];checkbox
168;2022-01-13 13:14:32.509000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[345, 513];[8, 5];[14, 14];checkbox
169;2022-01-13 13:14:39.872000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 586];[12, 0];[14, 14];checkbox
170;2022-01-13 13:15:08.328000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[349, 593];[12, 7];[14, 14];checkbox
171;2022-01-13 13:15:14.396000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[340, 539];[3, 5];[14, 14];checkbox
172;2022-01-13 13:15:15.255000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[358, 791];[14, 8];[51, 24];
173;2022-01-13 13:15:15.256000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[358, 791];[37, 3];[14, 14];radio
174;2022-01-13 13:15:29.714000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[365, 626];[45, 22];[73, 36];
175;2022-01-13 13:15:29.716000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[365, 626];[45, 23];[13, 13];radio
176;2022-01-13 13:15:33.477000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[429, 804];[35, 20];[66, 36];
177;2022-01-13 13:15:33.478000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[429, 804];[35, 21];[13, 13];radio
178;2022-01-13 13:15:39.567000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[430, 679];[36, 15];[66, 36];
179;2022-01-13 13:15:39.568000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[430, 679];[36, 16];[13, 13];radio
180;2022-01-13 13:15:42.169000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[343, 854];[23, 35];[73, 36];
181;2022-01-13 13:15:42.170000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[343, 854];[23, 36];[13, 13];radio
182;2022-01-13 13:15:45.488000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1742, 954];[42, 28];[192, 36];
183;2022-01-13 13:16:00.989000+00:00;5TvQCOwFyJkBKnis;click;NULL;[184, 781];['', ''];['', ''];
184;2022-01-13 13:16:24.456000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1814, 936];[1814, 4055];[0, 0];
185;2022-01-13 13:16:43.716000+00:00;5TvQCOwFyJkBKnis;click;NULL;[80, 473];['', ''];['', ''];
186;2022-01-13 13:17:06.467000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[362, 260];[42, 30];[73, 36];
187;2022-01-13 13:17:06.468000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[362, 260];[42, 31];[13, 13];radio
188;2022-01-13 13:17:10.245000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[354, 461];[34, 27];[73, 36];
189;2022-01-13 13:17:10.246000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[354, 461];[34, 28];[13, 13];radio
190;2022-01-13 13:17:17.945000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[340, 437];[20, 23];[73, 36];
191;2022-01-13 13:17:17.947000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[340, 437];[20, 24];[13, 13];radio
192;2022-01-13 13:17:20.502000+00:00;5TvQCOwFyJkBKnis;click;LABEL;[333, 520];[13, 26];[73, 36];
193;2022-01-13 13:17:20.504000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[333, 520];[13, 27];[13, 13];radio
194;2022-01-13 13:17:22.043000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[409, 520];[87, 21];[185, 26];text
195;2022-01-13 13:17:34.183000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[334, 539];[13, 2];[14, 14];checkbox
196;2022-01-13 13:17:35.658000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[331, 572];[10, 9];[14, 14];checkbox
197;2022-01-13 13:17:36.216000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[331, 599];[10, 10];[14, 14];checkbox
198;2022-01-13 13:17:55.104000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[336, 760];[15, 3];[14, 14];radio
199;2022-01-13 13:17:55.731000+00:00;5TvQCOwFyJkBKnis;click;DIV;[333, 849];['', ''];['', ''];
200;2022-01-13 13:17:56.121000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[327, 840];[6, 5];[14, 14];radio
201;2022-01-13 13:18:11.051000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[335, 794];[14, 11];[14, 14];radio
202;2022-01-13 13:18:12.888000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1716, 940];[16, 14];[192, 36];
203;2022-01-13 13:18:39.987000+00:00;5TvQCOwFyJkBKnis;click;BUTTON;[1820, 938];[1820, 1743];[0, 0];
204;2022-01-13 13:18:44.445000+00:00;5TvQCOwFyJkBKnis;click;DIV;[338, 242];['', ''];['', ''];
205;2022-01-13 13:18:45.317000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[332, 242];[11, 8];[14, 14];radio
206;2022-01-13 13:18:55.174000+00:00;5TvQCOwFyJkBKnis;click;DIV;[339, 429];['', ''];['', ''];
207;2022-01-13 13:18:55.655000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[334, 439];[13, 7];[14, 14];radio
208;2022-01-13 13:19:38.008000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[336, 589];[15, 13];[14, 14];checkbox
209;2022-01-13 13:19:40.210000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[328, 605];[7, 3];[14, 14];checkbox
210;2022-01-13 13:19:44.661000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[322, 642];[1, 14];[14, 14];checkbox
211;2022-01-13 13:19:50.599000+00:00;5TvQCOwFyJkBKnis;click;INPUT;[441, 550];[32, 9];[185, 26];text
